417.77284183808,368.152730886806,359.707321909498
416.389166439401,370.100469601851,358.024784532022
416.308554598827,369.572216773029,360.3093204201
419.843333532054,368.344891016099,360.047264423698
418.832201327307,367.262805059554,361.952873706704
415.952380407132,368.659247575137,363.112571712954
414.70876624387,367.051222038518,365.517799725757
412.430859698742,366.541401925545,365.92782687625
411.937389069673,366.160467890371,363.192119441392
414.956339364643,365.791257282243,366.171529043688
414.240545876561,368.489711388872,367.287496757554
414.944349577685,368.441953075396,367.513516650781
413.155910798431,369.642762144794,367.977739126738
413.496329191943,370.136801918685,370.897418243416
414.276021713847,370.391874522616,374.18766442693
413.864699221762,368.282028195768,373.291160266735
413.936580734021,366.047268820512,373.677390902824
411.306822688315,371.256143162051,371.712409171772
411.806758349652,372.122382890076,373.418553478938
411.739222750021,373.238177227662,371.926517240638
411.654432009989,372.276174116329,370.647562108284
412.888756244698,370.421381578043,369.238517204032
414.379637407715,368.723861105863,367.260034140993
416.933776760444,371.022973346376,366.177961143411
417.748107674709,375.491567758196,363.58147576626
418.972107194505,373.53975586799,365.121555518274
416.937294845114,373.153675609403,361.572969818475
418.138829948906,372.542775132851,360.763502749646
418.67837568626,375.37741252682,360.360798049954
419.556294709393,372.924254251888,362.072837605557
418.153281104923,372.202145737019,361.695939723427
419.068572736879,371.895554757997,359.31643440834
419.667388511865,373.0938211758,359.374472785139
419.401201556164,372.751729693864,360.598845276834
417.740442085332,373.699497772481,361.174610774961
416.524303031381,372.03788341828,363.008790494483
418.653542785174,372.76290252542,363.795018276168
419.267842436535,373.429735818828,363.943293874967
417.816769690759,373.464089346382,365.413211664344
419.705834953946,373.299642902917,367.15447172157
