643.572185273345,186.368808676467,372.670939640245,349.875512744644,111.535271734206,838.648979499119,830.589725745927,540.995117744194,135.495345969193,755.340540391462,546.581956059194
635.349058995487,183.268119729964,374.587232812728,352.041564018661,109.083094455426,836.267189228494,839.82783000468,541.041706777689,131.296554540138,754.535810911611,542.289970776768
632.350375667639,181.72742864275,378.371566326077,344.662318805984,102.050342560511,835.004941146558,843.100670836512,541.261112581978,139.614655572093,759.535854125208,540.721992435719
640.438669446433,195.699596499548,374.925413871827,345.967855302049,97.5981101307616,834.318010459869,841.382566035355,534.353849961596,140.263227872928,760.649772966031,540.325626784053
637.140348491311,205.906844751828,371.382056430922,342.796233810803,97.1290439711179,831.639963868099,843.664344104753,533.291059046056,133.412324608702,770.188364069987,537.152419179373
633.805599538904,186.884068206644,377.081628388627,341.095628643364,94.0710857171575,827.378888264024,850.293632387731,528.890665211303,138.052127070286,768.632832269117,533.95620146532
626.623439500007,202.02884594589,381.531492575432,340.528576382898,101.198877330883,827.132470813154,847.781898347535,526.652013293165,140.158007408193,770.939352928352,526.249275807912
633.794596677092,201.827885359426,389.920848592902,335.030201851109,106.887452133197,825.574916567069,852.268153301233,524.483751343952,138.859763399284,767.013161175567,525.966032500752
629.629822958652,200.480820509948,393.459016678045,329.309275631381,112.901098574217,818.635969449449,853.948577276044,527.405776780918,138.536514084848,771.1729862067,529.972970934254
626.647514730787,200.039002711636,386.657437569596,328.582306166235,112.074964849401,823.156165518193,854.393688997826,528.300016935401,132.21776420539,770.473474464692,525.295405218055
626.170175677329,191.215536548109,382.104323590168,324.775416254797,117.369897393783,831.681727273687,859.588236900863,535.164298028402,136.791062623696,772.437413799879,518.69202364918
626.380261931432,187.794336128237,386.596558134461,322.137061243177,109.293381358644,837.396642064923,857.019031026848,553.908123326715,140.065570942617,768.719189772665,519.325204865394
624.977865377563,178.881156173289,386.259208780901,324.292262453135,108.547654197126,834.988606018569,858.949322632334,555.92148407523,148.655059606345,777.184491703538,522.082125678994
