801.635226037158,663.77316072019,839.261080736212,369.352163820709,229.053183263934,342.99091550362,336.732918885798,542.124963047191,336.969582463624,151.802031958739,286.533329290826,854.574335035529,109.52682117812,342.793793771535,822.80336229284,834.379815446263,745.557581055819,603.915548054476,714.454275074123,772.207076309623,366.866777217017,344.995899254069,261.790150272695,257.882938360095,703.709766658912,109.036405542528,894.15475566802,403.478033960222,621.868357245946,588.525288295304,780.990995678852,855.228558575373,630.590000103299,422.819436159819,546.586803197279,422.895030008669,113.906355466843,327.339933777701,756.111710240934,861.046179978052,231.129029782183,496.147335675941,776.730918110193,670.512261598348,270.569257995687,550.768959121814,403.877638215296,501.526769840418,830.681959238996,481.227639590567,567.420711331231
809.036453143578,654.640477028392,828.683879965189,375.354143185303,231.655470263194,352.174518848429,350.11121535955,530.357530708701,328.256238547011,146.608434832268,284.164530016516,853.399644385325,115.318168747105,346.183866526748,824.806534684099,826.430238615607,724.028660326207,608.711852626994,722.679782863902,772.412500848587,385.265734325552,329.526216635482,267.56170363242,250.806395307676,705.262132165357,119.375585766915,893.691423265306,403.479460861533,621.284252231556,582.700031361318,788.103853464531,861.566178706981,629.931142411882,418.738589184267,548.321222452133,422.172530191072,106.099933590369,327.385272816016,742.204359867713,850.207599201213,229.362324516328,478.669267253164,770.640909119928,664.844634737038,254.783405277133,529.018622726217,398.956928489318,493.616939094004,821.308065173692,480.120301547619,560.62996476137
817.998198861762,648.232411970598,822.870216669942,383.697952898057,241.163846088145,354.055112285827,339.836387890978,537.225821170976,346.477099826124,149.630062424171,288.024875408114,853.527919480446,112.382165998169,342.96384921561,822.582096831637,823.706687163576,710.879287011784,613.0771058187,729.466925087254,763.584626910077,391.7209671993,328.495196798062,271.595587890667,252.300485665042,696.774209046035,122.845227636811,883.933658408289,401.691539463218,625.667467390835,587.911923809555,782.447558264073,851.458861696874,632.7294636583,425.139595687986,538.604772146401,421.642581906598,100.794250976484,333.272324252135,745.033663482473,846.139389293339,241.010664200511,469.692654546876,779.465544786696,662.553422243442,259.741028601812,531.455704660118,405.538310521463,498.204241117978,811.755699221736,484.937866326727,557.933390747445
822.339459335027,656.125272417496,816.638704163649,376.480498988488,236.15925458236,358.866897372237,329.747041424189,536.8992082992,335.478732220879,144.65618812895,293.40835948328,864.585822148002,117.72198578492,354.738609228276,814.287395918143,834.341146258748,704.594058690559,618.146135002278,733.040348824404,771.592464014794,390.522988099171,326.134541538193,268.514753882394,246.140979989441,696.931614294177,116.771607847482,898.12303795366,396.037305702408,624.690973612302,587.229661718681,783.64889603472,858.795054615436,625.875929785614,414.128396786252,542.89720612649,415.947543661077,104.781098868232,340.720679633151,750.034587523347,844.712134578234,237.137713397887,474.439954098922,767.268218420531,654.363198337215,248.945043370082,518.846351186119,400.861850448356,486.459304127954,803.574261161723,489.77372189119,550.511722460694
819.07480108067,658.736433558372,818.873050431756,375.77283637103,235.639961741677,369.259383403696,346.519007101956,530.813238916885,330.37069725297,138.063011510431,299.253350955897,863.215906822366,124.973582190948,359.641325536235,821.067151229789,841.909074702861,692.41851876663,620.836538583782,731.089651891597,784.368386416109,384.588100406886,339.224587436274,269.012675985197,241.583926676658,694.786026513945,117.610930332879,890.896348636799,397.607141055384,617.303415396518,587.047321718311,776.264261244593,850.426702452818,623.042399102974,414.981623903964,537.627014057809,417.829405125859,107.631058610075,350.018544930656,750.042221387496,845.133072748076,247.257650683672,483.136193330668,773.808154317275,666.69918546737,246.755344683673,529.959400077175,407.658162199416,487.988879145845,791.057764604394,479.849575616099,561.923266111329
821.164072199086,657.848414048423,823.105939306711,369.359999657615,247.86126437283,372.710609698429,342.065478539955,548.301593334625,327.579197580054,131.657346848308,292.134190263184,870.275125780971,135.229324316785,375.024917002508,815.02769667511,842.177703494887,691.406462004634,596.113151785842,736.219973599355,784.142519778746,390.478749919569,344.47413891255,264.228123869583,246.575354381362,670.697421443714,119.297239507041,885.957450957973,415.779334804474,597.711235460718,595.80720656607,775.444971741614,860.904988106178,635.092442722936,410.595783486108,533.013534475112,411.652438361259,122.23411123709,357.963353173478,752.859931524197,852.207422638055,245.410832435787,472.388867835088,768.941909182915,665.681661424779,240.702822179802,534.241364802445,415.506187631982,502.301582338307,788.584827620762,480.275484751594,565.900362814081
816.134642615263,662.163034547384,815.719508621351,363.99360602315,261.44329828007,373.148607680206,340.816375227705,533.533637429234,340.65817761221,149.055796965197,283.908127022902,871.8022009165,125.224017167394,370.106504709155,811.996713792367,833.977049523855,700.415814063285,582.028979180062,740.476030475106,785.764224415173,385.16012428305,347.787979143723,242.803171204938,241.671898277559,674.898804843867,113.988710948,883.845258730311,420.269636318755,593.76892267212,598.218249205982,781.348514448319,875.846162076426,626.724402976951,403.858179466987,536.405873418558,407.421281973014,113.924746727295,366.576923096532,758.884189294249,847.228984654027,246.69820985352,469.370918515877,777.966546415479,657.921372163773,234.980092411291,526.667804220007,406.219496046767,508.536858012958,779.492781450933,475.615767873088,557.945348199022
814.30296367343,679.87815396453,824.330283410102,357.344480883627,262.201718851588,368.466239967286,350.757615953568,540.228323503731,339.044013964844,154.328283708279,287.580774490783,878.31966476699,126.583639441039,369.333689085368,812.741194964573,816.291011468641,690.367542931752,579.043662691762,755.169879874773,782.797195145382,390.005344951293,343.410606423898,243.47941252676,237.059046293158,661.196243632942,130.736562108756,878.157397396708,420.46358358454,588.04970188618,590.52598995059,787.184617181771,877.048407461105,622.743817528196,410.978322255693,538.405586463755,403.482687587838,106.908304550537,366.477756092488,741.253008204076,844.147963333223,246.49099832392,473.616761789785,785.015276159039,654.466712598614,225.198833565914,528.825396323956,390.684113308621,506.343418406817,778.98150738862,470.783486120027,559.030847678405
809.827894191767,685.937633683342,837.769616076033,370.962979545022,268.900965328691,373.301540867166,355.083433904521,541.549799031965,339.516783734876,154.963431463516,282.796358095098,877.048261734106,128.574502800676,375.087176903118,830.798627874115,825.679342486062,698.751457068583,586.313957468837,760.862469524308,787.669687508475,390.378682307746,332.901946425227,246.166976935103,238.928936735881,656.939344233176,133.561266622646,891.178869813585,418.945926381457,586.756751047149,609.093473466051,785.228959871004,859.0866762455,617.260449681996,412.272375892043,536.207988509004,397.411301712687,107.879339247759,364.389665173544,752.323059708809,848.127432530429,238.305824030858,477.045663990217,788.733080219795,646.462480963656,221.878430961302,543.956233698744,393.380282629523,512.684980728092,784.203659881096,480.662295901116,555.116199898974
820.787143969759,683.134215623057,832.508633416173,367.615026727723,276.034759193839,368.366631403754,361.916325518856,537.434870897264,349.843105803982,158.206373419713,290.917857443156,854.728463669925,121.265881227862,379.505397360825,825.897255541964,841.650256333601,711.181831517904,588.44700956209,748.168558496975,783.146248436032,386.262381654914,342.432193152372,256.598183370274,233.476465530709,651.293776139403,153.569443879489,883.021486347755,420.871967815315,578.555970136775,612.429359429669,778.208569729021,853.685477438675,614.908268990605,412.41948782697,531.9236298299,397.396895404108,98.8735563995657,372.247513420149,742.05346527329,836.353906702467,238.973935311125,469.173450956291,782.940177793859,658.657785156404,230.86171326234,544.772063975556,383.077874512889,501.456200975932,779.883190093787,467.887438135206,538.633946894248
