275.226753093023,402.707813546021,888.10448999999,503.733901771883,347.850655390653
275.632665654992,403.938994553933,887.879450075001,504.079806453864,351.481812891026
278.429725933759,402.836404531917,889.15141659685,505.345278048229,350.545841098993
280.273020843932,401.314354648144,889.355043723863,504.659607336189,349.383741532566
281.274649458174,400.718224922271,888.567671376835,502.522929535298,350.076221915607
281.182460850657,403.161023568158,887.184419244253,503.243999157866,350.364028230814
279.207508227619,403.338654346569,886.731300382006,500.310535918311,350.341929914543
277.819225344,401.152996285638,885.3302159225,503.00426233617,350.621510396674
279.268303493304,399.75003191258,885.613711154302,502.543650068316,350.413697443701
279.366908857192,399.984544518679,885.516316044532,502.390391040328,350.451447226983
278.135391841344,399.679071228537,883.216183570451,501.57914212781,352.456981528013
278.245422090444,399.523823911217,881.042156042545,501.740161391983,350.699334660154
277.357316862114,400.030695188709,878.58552868216,500.444246115854,351.616749970961
276.001629941223,401.398166868654,878.077399187576,502.951818036524,352.342979668375
275.091523395648,401.437679809959,879.03136881554,502.123280041421,352.563772131038
276.292392277534,400.290115476411,880.744101746909,501.897408622202,349.56377077955
275.315822950617,398.738526715419,879.931436207481,500.560028861258,351.078064380064
275.826332611251,397.17044123168,880.234562456156,500.165226508894,353.958339997062
274.496970893604,397.126950862337,881.106331192782,499.05221308811,353.171106468927
275.872072164865,397.138002766302,879.170015896002,501.915992052199,354.422472952595
274.590890568702,393.988577652077,878.239353003056,504.403727479838,354.145739782636
271.620694408019,393.11968573792,877.096051653744,502.404850942866,354.889087747541
271.20173439114,393.28794091621,874.721124192982,501.751489275708,354.269831472817
274.078543157821,393.952561488074,871.508108329941,502.812254146445,352.385349697496
276.815692297769,393.565513926669,869.652594372183,501.890131446784,353.630703251014
276.683228969929,395.856793105781,870.175905517518,502.811146642726,355.533990791125
276.688116864499,397.717013581775,869.070846023841,500.896170832223,355.84257741296
275.549601531935,395.25229060522,870.33444871272,501.037381576692,355.742265565789
274.585429239759,395.188351166036,869.88384242271,501.98171447297,357.505490745892
275.018970843005,394.562490029469,867.230713674499,501.9436697704,357.040662639844
274.33838406028,392.892256438864,867.47252554488,501.968106501394,358.808695917937
275.505098447951,393.376764537553,868.609220750903,500.362067746835,357.299185866436
274.353132658073,393.860508119524,866.879472835641,500.800675176069,356.331664307853
273.830656025521,394.463782311911,867.383235791194,500.01076660002,355.451616227429
276.147243644556,394.904447380259,869.089583527154,498.748760729753,354.265842395356
276.84936773859,395.582116117066,870.460946737877,499.941417963166,353.718250932367
277.229208951721,394.419528387619,870.065725844471,499.719442834456,353.07106792018
275.437374660795,393.478218124548,869.57767025604,502.327531829506,353.457764629967
273.751464701918,392.485433795196,868.297382341669,500.629754639417,351.683512242787
271.777878622037,391.617406392914,868.938232473612,500.34515601116,354.422487877637
