192.602518125556,710.028808308108,810.455407196734,312.382234816868,275.597884479418,325.773925679455,178.895253369135,259.302199301559,344.130280029029,386.389387976161,726.714370160924,353.926461660986,411.828840881621,850.242621134928,746.1478705866,325.043895573139,687.693030067604,169.184721287576,431.632389865317,231.776096290178,531.168786021508,677.652373480435,803.623002301886,679.582185263806,762.979650305093,856.432908867627,481.718809520494,628.118609332798,189.845919594852,877.349446155765
192.098083382995,714.526746160175,808.089603278567,307.98823495653,274.044958937911,323.879227676362,175.847378987876,254.842695568366,343.921977474677,387.381346000128,729.427166663001,354.385699899044,410.19311589048,845.871522840639,748.074079895424,329.362369514735,690.692803738042,168.338207353675,432.477670206319,228.604376914732,524.854667120481,673.314850188383,800.874655371902,678.456086182949,763.949997356982,851.828426699061,481.736476458605,628.563847338941,190.894472838957,876.032526371632
192.636162577393,713.02666042385,805.770473493114,305.457933100536,275.626087985293,322.444046627603,174.064325046065,252.820065619441,347.165947607231,393.843546288319,728.94579459804,355.19181864006,409.062784505698,846.301945874747,747.241874635597,327.614484231486,687.239149329629,167.106728779575,433.717970729413,229.196243902715,524.142508199504,671.600413492861,806.602945639322,677.703631009221,765.392608725488,851.540905853945,479.556685778232,628.980467416499,184.934831273357,879.688988533492
191.98798201713,714.884684290443,801.054507892347,303.291895672327,282.244269250338,320.165436729609,175.660006992191,251.755756108021,343.381290217787,395.485037521052,727.828675647873,357.129239569719,410.57318228994,845.115573306412,750.611861447536,334.007444885876,684.544235736811,165.647799677986,433.454855840078,226.832748563943,525.964260130216,670.562112391526,805.675011447455,676.285172411836,766.493225993901,851.502797007249,478.415963703988,633.876555767765,186.700331181504,883.799428770309
194.723340643104,714.292215396587,803.047279723365,304.723417407801,281.779519036009,315.284016584232,177.275885896584,252.194588145705,344.316187020425,395.763698602754,731.08743038594,355.390154462579,414.328302543641,845.527205165185,748.576478777425,333.071624355999,686.625225405786,166.780382968413,434.274140562121,223.415565053788,524.744555549101,671.894541116373,806.64634991611,676.353665311708,767.221027299444,852.838446871378,479.48425100625,634.577398532264,184.22379968163,884.970823645913
191.164588840668,711.194606693216,800.107416673004,301.365610330272,282.161396050054,317.384144685977,179.584665233586,254.851892754878,344.950113318572,399.736845301748,729.172092956672,360.79501197524,412.301479453257,846.218017157524,750.605479410911,333.888092339324,687.945519206815,168.539227340957,430.230193956834,224.463229154174,524.198702620284,666.110511347077,808.43392617818,679.461975860512,766.733744755692,851.675642768212,474.899657876982,635.223239146785,188.572962105852,883.829552034583
188.006074593232,708.712610197578,803.119924227222,300.575690930889,280.871128956927,321.17981979722,179.537453068324,256.456860741473,341.268501949699,397.792073285714,730.054032122372,359.777210017904,412.084338463792,848.365427997999,746.768482585354,335.233385125821,687.731292751844,170.671966988287,429.849076680416,222.69511922023,526.489498764808,664.000016541926,811.901159622854,678.890675340031,770.827560623014,853.925305238247,476.67043838223,632.817669011338,190.284589856666,879.627101654642
184.256706644419,708.030496193276,801.715359329504,299.811426263336,281.283055494967,320.271760725771,180.319490077652,259.111249398186,342.281099639022,397.826942567715,727.452083785663,359.677707968045,412.149086347823,848.944404005692,748.729478998279,337.078807554587,687.485343259332,172.547957822299,428.108999442833,222.510639028482,529.212857959325,664.246267663942,812.523846878198,678.532670875893,770.131068794875,860.846347875371,477.986460090263,632.595832374749,186.566974318289,881.375689105385
182.852506797809,708.657013907261,802.598435206659,303.267405072747,279.827703418156,324.30266927801,181.826692479084,260.077847438184,338.134975571489,395.076143363367,731.395939275569,360.212805288041,414.769292339216,846.527309977034,750.768604192532,339.114942624945,684.243719925892,166.556314500498,430.032375984529,223.471212418477,531.613407445236,664.743630564704,812.649600643115,680.523622084241,770.105897944056,860.185671402522,475.882999686704,628.43751018531,187.779170344922,880.481965304006
178.897358871502,705.537795876826,800.987851541898,301.898833937246,277.238292371951,324.141392401749,181.739644742887,255.990437392401,339.457299561215,399.989375212546,731.568311054159,359.655847545157,414.37962483903,842.643509826008,753.454834339676,342.979836067404,687.303055207677,166.723529015295,433.771414068317,230.082771918301,525.315190661316,661.227143725053,815.121456585235,679.73314611657,772.262989092583,862.037525861958,472.046721325577,630.080070105315,192.368312689141,877.425437640442
