690.695229537822,730.353815701449,626.138623642759,889.044954781494,792.651906471504,679.924037964914,638.820778584334,403.14753191803,687.703658834802,680.992207631164,642.127405371455,872.951906072186,526.47696018332,878.223780420095,362.926836197758,731.426889997194,336.572221842871,864.482517461922,122.591306985839,881.279337108792,224.943975224022,333.515753033053,799.042146346338,804.272196484344,308.975440649806,617.150038109242,783.942248085398,765.796982090355,539.096693349755,737.530108536089,739.674977864242,434.067519923245,828.697359268498,443.900760771354,156.696996063016,868.27676282983,838.887490305185,713.24080575522,421.080397063656
691.225643845983,723.525139526056,617.741870532858,889.597741643567,793.726556121036,680.984427120391,642.173529196772,402.771632023731,688.460757247649,678.730059584771,640.88496614664,872.731716643754,527.762501827951,881.209812240721,362.770034882799,725.275979923244,336.614903716071,865.089711500736,121.7188434855,879.474919366958,224.369184399334,336.925918398322,800.911085983771,809.848094738338,314.252833286966,617.452317404327,785.333756151412,766.300997209522,541.473247465026,740.119644379864,739.562464503076,430.131827051481,826.426399048001,442.384420708718,156.185169198021,864.878881284664,837.165010116445,719.99581928529,420.794726912057
693.936051984958,726.846941621607,617.959770629162,887.537303210892,790.490912083764,677.244069610179,644.351493908403,396.071679630606,693.646628833876,677.632623436441,647.447224648045,875.445222082512,527.403901273884,883.272038015686,363.271099217024,722.01248131706,337.717065265852,864.636769203502,125.518526839697,878.85780819757,227.012448357949,340.179385432188,800.522038901263,809.745253617422,313.860839179441,622.806556465181,790.038957094355,767.884548586465,545.682853008411,742.477925543266,741.344909730898,429.877830289893,822.510382994598,437.702658883855,158.873600747512,868.959981315863,837.236639639049,718.042074278559,422.161415733496
693.84408422114,727.224853741042,615.124729441606,888.433234222856,794.523411049198,680.266235002008,643.011741290841,396.423998294647,697.540765063968,673.404831458465,646.707192690648,881.608183173684,527.509738137028,881.96118340287,362.663490526301,719.343316715481,337.88404365081,867.474564337306,125.252014229989,881.653648830465,227.294970566772,335.855708622163,802.718415976536,811.84243396898,308.365654207812,622.570674124253,792.440197361556,771.896070541572,545.689018113658,741.059296632421,739.559513641878,428.790569911006,822.465318632758,437.796057916772,156.796866302008,868.193417764775,840.838160616399,716.971483566015,419.85734481706
692.587957829573,729.714283385697,617.87795669739,887.502404083104,796.748907866888,679.243366333728,641.617119779515,394.738374501363,699.776585569389,669.185686791942,644.035579927179,879.305417543577,528.259929202677,882.707817330813,360.438805883086,716.977490165833,342.442647006147,865.00382016434,127.85427003537,886.020311074681,227.68811491386,335.099755264739,804.340510294084,811.527945482145,309.195645514161,619.238373463838,792.628505548657,772.09065406511,547.877875292704,734.268734902561,740.878654298303,425.949936053731,824.120707995419,439.089045096904,158.909046438916,862.503417586847,835.743281001623,718.631816905013,424.519120958056
691.924170751395,731.598154950348,614.536264789777,888.252189294904,799.279509178562,683.727131328386,642.4456910072,395.982604244942,699.624593800337,663.377900436033,646.656997076382,878.433073232789,525.017096597761,880.124911943947,362.061260446754,719.085762759596,343.596886777674,865.154939336505,132.74387956139,887.001051165805,224.756094023815,335.930618668691,804.718373082562,810.062601456174,310.278384762897,616.873008559839,792.231548380027,773.431718402192,548.282217608095,733.17123745233,738.291040127909,429.129738832569,817.224557824185,443.612070188155,167.727763033187,855.610692100457,834.056828761619,722.161959689626,418.286446265105
689.587638633774,727.484504698249,614.285744712241,890.372119385367,801.85588645616,684.6739021429,646.285769226817,394.414252728903,694.640091222014,667.726160812692,645.510255363194,879.169113219037,524.073224359644,884.336222410375,365.511028587155,723.925533817867,344.399147838218,864.936212832787,134.378414468597,886.877766343042,221.518465648222,338.499174479624,805.968912215893,807.194791410222,308.763901211084,618.530045983196,793.896667593406,771.247994178604,550.60189219579,732.390646165577,737.095929383569,427.702137794646,819.133854782639,438.698254667368,172.39158207686,856.44865855372,833.481584733722,720.79906287278,420.715264927578
691.546642328945,729.1629116341,618.192113653727,888.876908679531,801.02885226296,680.163702160428,647.507965896775,391.950640822127,693.413606117952,667.91551602577,647.419923915152,875.628160117104,523.382370514575,887.294533579414,366.521015621773,726.833932884748,342.603563444913,863.94511052974,137.537089363999,885.429791586832,219.989491261379,339.113061701751,806.9984531633,806.551165736417,306.769097667883,618.39879762631,798.89049372264,773.766636225144,549.528609614639,732.081645499985,741.422780200988,425.888429928432,818.716641656748,438.756776111845,174.541154122712,856.727043789912,835.832204457364,725.407968228438,421.848747769361
690.841335843406,732.043918220239,617.99388581243,888.865783584699,803.367367860471,679.469861743433,642.058486506369,394.400231460839,692.928779602709,667.325202183161,644.993418210657,878.187827844466,526.26939155556,885.617461746686,363.565321898878,731.180225144153,343.127724607334,864.209068011256,137.456626889376,884.328861777448,221.171921926537,341.564730314701,802.95253906136,804.840265254167,304.665414028579,616.586014255891,797.88585505312,772.864040196734,553.174107915017,733.985022736858,738.375367088755,427.262925863445,816.657014037211,442.618070895022,176.615461062891,858.151716553074,834.513438007349,721.953221423872,423.745116975028
691.601412559159,725.97243704109,618.004476181574,890.383364694039,802.097123952456,681.177241579297,642.434583346391,387.230162260428,686.625891313873,666.57230823279,644.348927293773,877.495887262785,522.828318559767,888.538064776562,365.58341997266,734.295410198628,343.084111177779,866.357350564223,136.222610403067,885.122898991862,220.004892463988,333.231917254859,800.020647443762,807.702404987182,301.199458574265,610.162374607266,796.556624362722,774.596820831892,552.040160751122,730.843287265305,737.447165854532,428.479915095051,812.710236462721,442.600416489283,175.263234795191,857.482720662326,839.252032225435,724.784835969442,424.091514502402
