1003.645858129,753.551677474968,1670.7500867907,617.185744735998
1012.67544659109,774.80612333069,1674.78010151539,591.757781392322
1005.25869523512,774.946438837654,1672.39838329846,583.203364842893
994.771952346523,753.306343242051,1667.16048276928,592.888657397923
979.045332768828,757.687734968857,1669.25094502582,585.648707586397
984.552605384006,734.79040644327,1654.10932511587,568.670297107309
1002.91340565576,726.114391371734,1650.87646692963,565.514524743561
971.090685030016,716.58983616168,1650.3872330721,558.240484473005
974.828847164984,733.240688644669,1650.5935727599,574.333031499551
933.054761211519,723.008625732032,1668.07276300129,561.925003612159
942.71400624159,756.509419338435,1644.52072231643,542.198980125822
937.153958712291,744.367569883497,1667.32403195834,554.559048979773
914.64592991756,777.650092697863,1680.90976788975,537.408266921092
911.322113722042,754.119978776758,1689.97957589583,516.619295853887
905.739296108378,773.653172994243,1687.62474592468,499.915698525539
881.554900807261,797.897480481168,1690.50533153375,499.745213120771
863.275523494669,814.780442200116,1686.01614568016,496.584556528329
870.773249855228,837.671754919043,1692.67593904676,513.429240686423
863.94559414294,850.959571022615,1697.80585972397,549.786799354213
852.789060723871,826.819066926889,1685.98381140455,578.032456939743
855.839762179748,801.805006050228,1668.00128633172,573.779691562704
862.58942025007,814.512840008362,1672.80007661145,598.323218180701
884.012744891065,819.76672964214,1681.0311552131,608.034560591841
885.488058169705,837.843241473098,1674.58794776999,637.696991784495
917.918607965231,820.770798696311,1684.62889956359,633.415343368073
909.614274479041,827.072283320603,1702.27707049643,611.623165581671
918.621608814898,835.571839811667,1712.04620578659,595.231611642271
947.168239587795,822.229437411527,1700.74179231891,594.808700359978
967.553774125368,809.395858263741,1690.47918669282,596.634721426459
969.319448579718,796.44566972427,1693.64361499477,573.693253823702
985.399941129374,784.602974923674,1701.9705045247,593.785198300259
988.465281846067,793.244814189199,1693.29943839145,597.337306430379
982.65619303279,784.946073266387,1690.27631846407,608.250863840675
991.831107188818,782.997905632603,1671.11804044644,617.296147941171
982.276036341293,775.301115025732,1669.21562863637,631.000478174309
1012.7735338285,760.176107549155,1655.6840884531,647.619943183763
1022.00169474652,733.78706271057,1649.23852606665,638.158677332139
1035.63935067484,750.490085781272,1660.86851625032,635.887293301854
1023.99536361915,770.634968612975,1669.03417299643,634.122783256704
1030.53694680116,784.739597403421,1667.99339048792,603.500348719796
