1138.77902406685,998.467473536756,1604.60940820721,1079.79603098507
1114.13500339477,1016.41872764313,1584.34327099304,1052.62374116325
1122.34683596885,1035.45395873329,1557.17934455445,1044.01524153424
1142.52520765982,1052.77444883279,1557.20935610317,1039.99366625902
1142.34796186528,1056.40494521629,1562.14384793248,1056.44210190664
1168.09152796892,1081.86112188696,1574.67119453322,1038.45386428187
1174.50059960067,1097.59667910221,1552.68640210413,1039.44208236159
1193.80729182172,1088.89330515404,1545.68426527717,1018.28932504002
1213.93017479918,1076.08316967168,1559.46863603182,1038.07466121369
1218.61142897182,1060.23108491486,1563.39662411177,1035.01184047617
1224.55907925689,1037.66429846895,1557.43515864247,1055.6071406061
1218.99691662874,1022.73616461817,1566.78073346963,1057.8351920864
1228.20839946387,1021.43077879815,1572.38943010173,1056.91375768159
1238.21869528972,1016.8516624522,1562.0266028268,1058.87765853342
1235.04763741077,1008.30866345989,1561.19277156,1067.54829604499
1234.22456227546,979.415863289268,1556.94877591529,1064.76274301316
1239.59201733332,959.532523778817,1593.84171589489,1041.1883367655
1225.79219938742,973.985191174529,1620.38852254327,1058.66482987759
1247.93871203019,976.297830652891,1640.85229432914,1053.67495573984
1232.24730186798,1018.94192243052,1650.05026227181,1044.94978726488
1243.47157925888,990.563389781103,1656.45333888697,1020.40528657856
1229.28530573414,978.745625928727,1656.50829384164,1019.45112592794
1248.43786117312,956.228356103033,1639.4549713044,1038.59751537299
1223.96304821843,965.227570745079,1621.98397412053,1049.50880069727
1210.19355397069,942.119822167184,1609.8471178135,1051.1090451657
1211.85775794415,933.98985595122,1595.51517630072,1058.94124352024
1223.12409506195,928.942738187754,1595.40820643273,1059.36574622334
1246.73963417816,918.550965169969,1610.86350073499,1061.09236643715
1207.6573481174,919.337820142164,1621.44486259305,1061.33796395767
1209.21176669544,930.390820294753,1604.17805015026,1077.64865940078
1191.36122871473,950.485998626027,1633.29244938552,1054.27910970154
1176.76337492647,958.207152186427,1646.90687875245,1041.57239165565
1183.42496314267,960.121757796353,1673.47690956645,1056.13424346384
1173.75835289061,939.778938257351,1676.47571910542,1054.39964377573
1170.8582809092,930.356092258087,1696.11635529436,1064.64625164308
1172.17317475991,929.195998948416,1700.12409886566,1045.57552854685
1178.96821239122,931.167560112244,1672.72651784579,1055.8776093019
1200.26154374951,935.902674612684,1673.10178069452,1062.1979981277
1218.73553068313,953.756385565052,1668.38276102568,1092.47727284643
1244.28647145439,927.072504433635,1679.6123236855,1092.07220845404
