546.877970892631,458.841407832194,888.259704380587,701.299596581055,764.166454935053,221.425757987389,260.988254389683,578.305654626004,507.365569247201,565.870168015587,378.183267129534
552.359709966434,461.929762395148,878.087057031938,698.10060254703,761.626733811134,228.68882266058,264.774121504286,580.955040110831,508.524861952115,568.249903030524,374.975227323838
548.971233429281,458.865790755928,873.10842682357,700.13641756393,763.653885945752,232.872067233121,259.573014609133,584.850558855754,506.096874509364,566.761489456759,383.321203466468
553.378587335952,449.328628433737,868.957897622454,706.671805666509,757.300400630338,236.348603644894,262.675685885792,579.746721385049,506.540038816682,563.471767326488,383.962722174037
559.958149862198,441.215192829111,865.969847558328,696.544350934662,761.831361051906,246.261756271699,270.336870870083,578.729858775455,501.967774315423,567.050280349585,371.389929749854
565.489193570021,441.196666708048,863.917531915753,692.068562558361,759.933862460978,250.080448884783,274.675275356229,575.144120506683,508.788822062895,560.976666584241,374.588491073055
566.501412592444,439.679917574336,866.608462669583,688.944658047885,751.040478249108,245.205652244858,265.928832252884,585.468147654038,506.30601644777,567.315734356789,370.372565734051
566.381511303712,440.900073354421,864.001249320993,680.58751654235,758.786725273982,248.771959846164,265.370854513356,588.80884541195,507.738390051884,579.390941027767,375.040504683812
570.344725351286,443.828885360958,864.082555351113,679.867041059201,756.452324569738,250.606764620279,263.242379864994,595.93201730569,493.536078126355,583.384260708604,380.606380140853
570.529808934408,444.92990863945,867.852671110957,670.73098564229,762.513347919703,249.845512561715,260.605734532592,598.859765923318,495.926124874218,586.435761577696,376.389235531628
576.133349043829,444.54892779347,874.872679744425,675.938704021407,767.350073944663,250.835723350869,271.361999980678,606.942556631882,496.053345703021,580.393526387902,375.612535496792
577.010834329092,439.54985839786,872.316521770759,682.098131546691,761.060626935731,251.517117784565,268.896577086053,594.879397447076,495.676680340493,579.090919535832,371.935399436983
575.635978100128,443.886932511774,867.24982814334,689.190899974278,763.501984997887,249.392471289016,283.478411220053,602.927228956549,505.862661442418,578.564545359443,375.477990285978
575.660376517215,444.037588855653,871.301974699842,683.951069794059,760.515085602601,251.92971612348,278.798651008402,599.56932628486,508.703837025463,583.727882466669,375.205786732385
572.57886180814,436.329610833344,871.089078871103,681.048092455199,774.193223012226,254.951979307188,274.151391760992,592.79244298144,510.813588698944,579.63918900101,372.956495151269
582.055111800432,433.44434038683,881.154865225893,680.510972199497,770.286190569435,249.657420804286,272.564703664943,593.562523583181,504.838773790536,576.006270621935,368.309748549713
585.763155043625,425.828191343143,884.938887254892,676.942696354246,771.215191802129,243.777622819233,275.038378735833,595.65938893646,501.82376214366,567.969755304349,374.605288605157
591.274740960032,423.930682887186,888.622197837325,680.150324132626,770.720577924151,237.733109960964,272.615869106751,597.03574259737,503.877146358692,567.674241814938,373.014272136737
599.494893839152,433.50320628673,887.580949832477,672.207552575316,778.312798397027,237.242084531601,272.814078828499,593.713975910113,495.825005535019,569.366121456367,373.346615936748
599.556661598002,439.18455955172,880.452113512469,676.179233907842,774.065030339138,231.333317064161,267.014145098294,595.765782345841,496.867117193599,566.938305534902,374.225415236668
597.274308736205,442.68906901854,877.098035967679,670.121118140149,778.318370109344,220.911642747946,272.718891254572,594.60388811491,496.080183336972,562.198301039054,376.821298125453
593.351458180755,436.245770886111,872.64360336113,661.586314666903,779.559149052238,220.137883964036,274.292216818562,589.785450956458,492.161896387191,555.732204529258,373.201344510751
596.257338334801,443.218913000022,871.653008640525,663.250164282351,792.343117087649,219.717879486235,264.891186978139,591.324787653597,495.486211088125,559.58962504913,381.018307601946
591.029521610839,438.845277020767,866.760607101747,669.941471552673,788.41402036735,218.741259215993,263.073312704087,601.615455951991,500.239701158353,555.684618882805,379.23937608294
595.093230222075,442.743649231535,860.484771881382,665.619990758148,781.572107321626,228.009536426706,270.852483545009,612.493467862259,499.990279717145,543.511154438019,380.303734799423
602.217190733917,447.4449729989,861.627910456936,662.872055507332,784.775659704197,223.831245451246,264.621044735195,614.774327457173,498.335306928613,532.634797679451,382.522999374143
600.181231446729,442.926217860229,872.451731324024,658.619293402474,773.019536470858,227.194177273963,268.82931359119,615.29157209322,496.069033097068,528.152008521718,383.052115764579
611.958698300662,457.019359511978,873.587223023752,657.764318967803,778.104761319114,219.493469016008,258.630841545162,607.660064820379,500.87071335839,527.333953718215,395.204888800029
613.42609050697,460.350180813634,875.749155538115,665.326064271691,785.923521928958,217.384141152631,257.015286230089,609.872050886874,504.472491758234,519.130853663728,399.866668608123
609.366564075229,459.358218989335,874.538512315227,666.788764917315,783.278020131346,210.631464140386,247.771381165765,616.519498027993,508.393710938253,510.289751397682,393.476017282135
622.074060701944,463.491973962428,877.357233598251,665.90883425293,769.843863362987,202.886143162809,243.813204899213,607.260532309058,509.496184138272,516.949766460415,400.172801150969
619.354223280237,459.691653533696,887.386417405737,670.33698742814,772.365595414866,201.549629431878,246.979160815097,607.854409329689,509.244004652386,510.068263024006,406.593337639763
621.523423066347,452.744810587784,886.668531701079,665.101587819575,773.943631442469,211.096251488013,251.435184966743,623.102586076373,501.126108061699,507.83238354217,410.562920669969
620.619528436235,453.932432039884,884.028262295227,663.430280002875,781.486077110686,207.094646134458,260.219572029294,625.423665500913,499.085044745257,509.084569085961,410.874703022474
619.536706583186,458.478216039192,884.441695244045,656.914750184969,785.158242387171,211.690116177996,261.196898276258,622.235778506803,501.821181671006,510.829653582416,410.891597719101
621.255684231444,460.252772672823,884.535794092743,655.170723341821,786.331957707027,211.20658544526,255.649361428308,617.546978884126,507.280103956839,515.80047359879,409.669332949492
626.512398416208,458.503795431325,875.765229408455,656.092931931834,795.488420171336,217.564839407527,262.534126491543,619.888493887309,499.176369882912,519.618354138152,414.258313411173
629.56413255694,463.895835572283,875.773380808664,658.354677925054,789.724248105072,224.160612602345,259.501904510028,617.54411993793,492.397454371891,522.175224727143,419.5983841113
631.804509240027,455.0023736673,866.554703103224,656.705324099663,783.011231342185,215.573077810013,254.650974909505,616.3458253975,486.538299327809,529.372568579456,413.342363156575
633.864369520258,457.059499723133,865.004146655175,657.475356125617,784.372894403169,212.973171938472,251.331129322688,622.652827186012,493.413907109726,531.643955239597,411.503808430199
