412.935270332936,825.775456608168,559.763727186791,265.113266997565,737.187855625258,569.196229348598,550.52172931841,359.65347247105,712.777125737127,842.008456465496,686.896172322971,559.674404760747,777.475635012745,330.470613034735,339.239306395533,569.161047528387,126.837555359031,255.492357925297,571.004854930827,265.858931111731,755.118873434548,264.181702151575,122.187974305715,663.041688026567,895.665559204996,180.441582729511,452.764276083676,832.362407318214,890.04448177902,232.266955861316,790.895920858832,186.591581837709,724.01657367277,797.756682444937,591.811786788084,484.364593730907,148.483622365331,368.738985402369,144.337082134227,502.64128263151,120.219274480663,171.222719539946,886.850870335501,484.98396565994,437.661523601362,357.190395905081,833.685420026932,582.964379801792,522.609784897749,328.824685824883,450.829828826506,486.81609749438,267.728705134629
416.551984388733,820.69726640742,557.690145400369,265.697082922075,739.342786121565,565.276548853573,555.074279172063,360.905325918974,706.534020065366,831.149084710217,681.099855392073,562.014082755958,773.270547219714,331.260316378055,335.883583001397,574.521274932869,128.320216302952,251.722557413093,575.575989572477,262.351888453007,761.389660912391,266.58426745868,125.557196554687,652.62913565394,887.631033825295,174.145360094003,446.447297106464,828.016922990907,885.944140432035,225.560950943389,789.547139481825,189.845284325776,726.004996600741,798.649510061627,588.526028769154,485.139179264003,148.490404268974,367.18803850073,147.382916207517,504.51645709127,118.048895589722,172.918588382358,891.93717349715,485.203747791627,437.144490481545,349.96978067508,832.485975271366,586.662556644584,516.849976553788,331.859988588176,447.124355801121,484.00701239879,270.118942947313
413.179331844089,821.313689664478,550.286956873003,262.813658661091,732.732059287516,566.275359777176,560.030463050014,355.48952250391,703.966852959947,834.719570921561,686.734336177122,562.510524258423,771.396508235758,342.626448933213,336.059835053208,572.295618193255,129.562870119315,251.156389740992,575.925345901,264.289165662919,764.315943483262,271.134825391191,135.176432554512,660.860387986143,891.737597780562,162.419346996897,455.655964280424,822.437692258417,887.444525290099,228.954000283032,780.168194373782,189.001112180484,725.507493084726,808.375672445505,595.631049851052,487.39914476183,155.988176053616,367.213844708303,140.595555428861,496.855684918725,120.006425423535,166.222537491055,897.75498963939,481.355280382152,439.538454996894,357.103969176412,827.459227071758,585.22146080633,518.776160029182,334.202489051352,454.261975935951,486.540533281748,268.444499864853
417.517475830496,825.364469299357,543.747000179545,260.500256164966,730.033398364651,571.03132154715,563.238673213892,357.106019881167,697.792045118656,834.106978747192,677.763454193788,569.414247924283,774.087231244063,340.840243157533,334.142078815562,571.717922179003,131.356530750056,241.42961377232,572.820739549019,261.848123481357,760.191015828653,270.228787104698,133.366032225746,646.286888905938,892.683743684392,159.280589794077,462.29982635119,823.252531635804,891.998177577882,228.478471397598,775.875411655255,185.223447003322,725.371464495512,810.99575180159,590.920547495412,484.173205292234,156.310428024745,365.793493960107,132.912484520871,499.269086465315,115.307582879983,156.051700807614,896.894985129882,481.360083866332,438.720617642949,363.323891792182,819.015903868857,583.962932900027,518.483898406404,330.602283219246,450.861573288152,492.910797091389,258.966004266967
424.406549812267,827.934966897995,537.374283759744,256.146367320902,726.309479545714,570.319984518754,564.602900516903,369.242851165751,703.84819880229,828.702179359277,673.102952634579,568.436679587019,776.388867769705,338.649725236337,334.298608974066,567.090086374858,134.785486857045,251.578295642602,573.629391445452,260.53922580408,759.193788270573,274.525020813311,134.947602851616,642.436702281241,895.675236411137,158.102090366514,464.268984670107,816.306190084842,894.5775258186,235.717931777726,770.533860585421,187.003995358032,723.670174519012,815.418522526181,589.349788230637,491.438196481056,154.166023897579,361.500679096406,132.636549040664,503.519601648717,118.687138716703,149.017356939926,889.635371896709,470.97355700433,437.458503588823,365.170602281364,817.080221018133,581.050602446993,520.77567534585,325.938298092984,453.55367168653,489.510710351221,257.963963817693
420.789784725721,829.785639483828,539.737901836612,252.958962049681,733.014904717927,568.617937554086,561.187030319066,374.369133734361,709.703023187728,829.54247587402,678.104602199999,568.323935051174,786.046328074588,344.415139627002,335.973984246358,566.128989327167,136.214749378284,253.106176648925,573.018917315359,265.363240824587,763.34746322886,267.767418127988,133.747481086116,643.750047969304,899.788956018238,162.647856301711,458.064662637513,813.711185982478,896.483313989074,241.157849993411,768.807904725084,188.596290132775,716.603031146203,811.543666624726,591.529475724617,495.639455172708,154.710516976892,367.8162598697,130.817313616975,502.696547141185,123.597997521069,149.84307792075,898.19480957618,471.683061842514,435.058518950522,362.37503492169,817.750048623137,584.517747486992,524.577861308423,316.908462451686,447.248258646293,483.008536134159,247.098331040128
424.866118000221,829.899328633646,533.095498948835,254.792601705519,729.231512852423,572.937741917181,561.501993667731,369.095695150399,709.054310679738,828.323551871308,683.186042372354,561.715057619112,791.808461462808,343.982033293886,340.540600690813,560.52602665036,140.228428219093,254.756647044523,564.364485177847,268.847962008918,765.186829858776,259.175932416074,129.526095201558,641.924843601327,908.21983859066,159.631955341608,467.091854582674,811.046225929221,892.812451587912,247.777392245035,767.891195699496,180.444951000811,720.725889184173,803.883725593964,592.961206999324,489.176121064827,151.662551309602,364.259283324207,134.2168943655,499.13306627325,120.353917110408,150.613635943167,890.39054131839,470.19215255849,429.770664330737,362.870127052274,815.607739805259,584.346917156521,523.203266761886,320.478016356336,461.805484043137,487.377559734928,243.302612925944
423.086418472244,833.928293300514,537.093437823484,253.103381331713,729.660314507711,569.386838863466,562.488784202252,365.187222984872,708.751883715413,826.788901244223,682.892070368871,557.086531934342,784.890701926616,337.844732477906,332.256775029769,562.607761044987,145.060854640908,261.759713783295,569.367399675779,279.584124197397,763.484299844885,271.86807679556,131.267153552997,637.380177028524,909.166135472543,164.652956815508,466.291363143876,811.826060354973,897.119565401032,247.981223683848,765.425345584391,178.310959367642,719.501125556298,808.284003072752,598.250270933015,487.625088717021,145.379251400719,367.461976174877,137.836520142895,494.085001109555,125.867165479259,152.103640853878,886.384622258238,468.000625852777,443.47497249946,366.074931286529,812.923778358104,589.422732139983,523.335791351263,317.78818141437,468.516314295502,480.456406631742,250.097135024742
422.494383759993,828.667445429295,535.316180399647,255.350703541531,724.798058438636,564.262081518735,569.006635336459,363.832928620995,702.817843184802,820.54339918894,682.509916699604,557.498977140237,781.400345425563,333.89506263726,332.556021067127,563.800167879454,144.779820640948,254.106428679949,569.272255680635,280.172471403542,760.232510844277,265.755838718968,130.495334152854,632.953675407764,912.782840816456,167.082659197338,468.705251646235,808.798678868564,894.713433103596,251.170545574239,766.10183735989,180.282524964486,719.634415886108,811.735754735968,592.41348275875,489.015624406071,140.560983553115,366.769383354513,143.602534508891,489.284355646249,129.128868081511,156.174277300804,881.669630724972,476.602272327846,444.136711200107,360.751770255288,805.251525254055,587.867701652007,526.119997507246,312.232617322617,468.726510827155,483.964862497709,254.926010987755
422.743971750402,827.699123333569,529.696831181651,254.400082295368,722.960524254307,569.05000083849,572.341959177471,366.505174943041,699.654066582275,830.149304334612,688.108525296527,562.829269029262,778.45819857052,338.571861148014,333.219460823952,559.40475624785,147.584491060565,255.038238453108,574.156324587215,281.818091388827,765.930524257209,257.738031951858,132.198146927916,633.286400432991,914.163423790322,167.789206947626,464.825966985114,808.790456913721,896.855367008405,253.780289304426,767.922117465958,180.482795188081,719.266153940216,814.074755917391,599.310729401367,488.991290861577,141.778650726372,371.542475136603,141.241640974913,484.083327139734,127.3153380345,155.297725094585,881.376610738574,478.614850246551,446.979432049012,355.239960811232,803.382359576854,587.954203508679,526.363282933076,309.994326758443,465.972665689248,483.925081211197,255.976287529404
