210.151325246686,646.954217372495
207.611587527275,651.525459671635
205.201443482574,655.628169582897
208.976122679721,657.216210317503
201.797322992047,655.808981071882
198.983624182336,653.167707952705
199.479062867826,654.820052220991
198.193836594708,655.482680008612
191.222841689024,651.762970283262
188.936367615615,651.220787160426
186.123358464556,650.988210514707
189.44800341192,657.404365243926
192.514065025842,655.141427435339
192.778000052499,656.359025502095
190.220530967891,658.983077731817
185.645210279867,660.518707386396
184.827338563503,664.127632308293
187.263912044575,658.338245579971
187.853105533216,655.903692509036
184.570121785766,651.843269886558
179.723919539165,647.771933395839
179.000387276823,645.659126145028
179.748121512763,644.907896701965
184.446229800296,654.326507741823
178.002786681415,653.274866394229
176.467337451555,654.376136384813
176.411630678315,656.949956523969
175.740802289754,658.653973397454
177.613538926227,661.383954517582
179.423469617669,665.351170169009
179.247254480704,661.412080402979
179.399229408458,662.723343409496
181.579053372221,659.057346755844
181.163001053775,657.74000296437
181.85622317246,654.074218424898
177.249377338982,656.880130868968
176.636355529622,656.446955132246
179.724305476056,655.913600338826
180.713916768666,650.15972145924
181.891757203853,650.61213669838
