836.035424370428,787.145077640716,228.91760441613,391.596657722715,892.846380350473,350.400295044213,671.331153609659,240.107115064539
839.141737368836,787.412921038761,232.660289991034,396.458187283079,897.97748516353,350.048030440299,668.047523683607,249.951634076609
828.749111239556,778.896289043775,215.552500828925,414.232619789507,890.094705458782,349.195571959888,672.584378405209,240.077210558213
835.29140496676,786.355022386082,199.031288766713,425.81509929791,895.175102095972,352.216787536747,672.712600347155,224.720255685957
844.13640563881,800.244427396539,203.755071879008,426.671102393205,889.482576130782,347.113448722817,668.433740315363,230.831858120521
841.133047839279,788.344519264518,204.629103192239,412.510504037721,897.650774293422,346.859781605198,666.060878962894,245.256692295084
842.729371124529,788.265510533873,208.283524979923,423.799101005779,881.821229936161,336.056495371159,678.636850398678,251.917718511656
854.472323586946,789.902364476241,219.781074314335,424.665502100285,897.344511703828,333.598576067003,658.63216490632,247.663000762858
848.772760768342,799.000709723179,226.38099012514,415.054025510882,890.589807502034,343.40104133289,649.101993129379,249.269848699814
850.769991522209,801.165225501427,230.601069144785,413.499211779996,886.797336247083,342.390981263233,643.318339351083,246.916577459523
852.491380104669,797.473255674913,218.063972195569,409.699296614113,886.503642703427,324.62800537345,641.570085109825,250.543497819478
843.455687955694,788.860005090261,205.962965463537,408.010996468487,886.609012930404,322.998563102403,647.022384115139,244.995322317539
836.461529936384,793.150929175937,210.280070252649,408.940059561638,878.019187390277,311.935830986257,636.849500393053,251.876443089585
845.781316822787,793.116113042285,222.097073109382,395.760751582191,882.756532956344,306.467981881909,628.799878517936,263.120754746052
845.642440525316,800.496613073541,237.194016319594,396.373890672161,876.508576971317,308.92929445984,641.655593587364,261.538840992155
834.753296215956,807.770651623861,238.000700381795,396.256162775486,879.477807386953,319.44567734962,656.569628764946,260.164291339832
831.017822430903,816.653078807721,235.997103094369,396.445451005946,884.884718917172,316.159730753296,649.216596633669,267.988555889697
829.416657101174,817.772834259998,247.80642662352,391.663191345781,882.983532009505,310.156039696494,653.06538368976,261.745786818692
831.107555290226,819.806299908587,254.637084571945,401.819670895764,887.232250907622,301.677625694538,656.289760708785,262.598543475505
831.210735557412,826.672868971385,246.471759824018,388.106371467106,885.943198851317,293.799966797118,652.088878316863,252.799139516217
834.458947813167,826.764989179722,240.344832973043,394.605369524319,873.591745501008,295.891037570015,647.743700288742,252.465105406834
829.887868833143,829.564537707284,230.366774276563,385.577472094499,860.032506180179,292.947253952737,627.820371456788,248.308877712445
837.035042324365,839.705284932388,215.27010993227,384.669167604217,863.178959114725,300.671480778063,629.347138867239,241.324050892184
839.651057507373,831.893693817447,211.729609318267,395.06776627877,869.236208517703,309.762778502939,630.809942643908,247.973444380049
826.445122000045,835.120419147643,209.933279948004,394.886142981731,867.573265674044,312.967918096342,629.79063863188,250.99811872939
825.444880868671,830.914576858218,209.491146290631,391.240122515803,870.67548846522,305.867118760244,634.851584779856,256.863277026537
828.163244895112,838.302468502996,205.296772221585,385.026484823522,877.965106339097,303.127213365827,651.547515354122,257.349486035464
852.940621555302,831.458749401132,202.329184959281,389.217356889237,881.882810141342,309.690747748736,647.50879159757,258.552764036308
851.69964431774,832.63245216021,207.602793873128,384.453718446874,875.868418629438,307.538162662875,648.729082995722,264.172097085878
845.335810709995,829.986020653373,206.046459688915,393.328612072496,875.030679135417,313.410773048316,633.009334877499,266.365414977433
844.860450101893,836.300343088593,205.461869940154,384.539860347159,881.937982479933,313.209394474391,630.050390338895,258.486611362216
858.097023989093,838.820877793728,208.125473630239,370.918056543615,864.598825758675,313.843450599276,621.529429949073,251.063109839034
850.603371411837,842.210456263313,198.128297667801,377.27263716148,869.348188654247,310.959624922564,626.438955645881,262.159709245602
848.297424424304,847.930907215784,196.880523187282,380.462395092595,870.186859026812,309.293309164926,617.479510904344,258.245312065172
848.031677579314,847.309341528487,196.840190324252,376.709846215602,851.270521087428,303.497660766997,626.986377618844,256.262614556273
862.639971210042,861.04946881566,201.021119858876,378.656581077894,851.73490399609,301.942320659241,624.76967684454,245.0565302418
855.619454347536,865.660807958231,195.844532975491,386.762485984779,845.742374007397,309.44463819694,628.321274721979,223.990978905564
857.563927199438,866.847928272843,196.075029321971,378.196252578681,840.32446278541,304.591285092581,633.879917407638,219.253847798428
863.656280363668,878.548342085176,193.991507137585,376.907275064109,841.105279140147,308.383686061998,630.227257121878,230.304703511267
872.817508140998,877.751414019365,189.445433871645,379.981985415337,844.361000853437,304.787304410879,628.958463869876,219.928041301555
