450.908736083677,691.452370264752,433.497596658574,286.686254097614,538.151680542201,458.546189345462,783.957027505573,652.410680895047,367.469010198093,835.282597719901,359.225524705572,690.067425201214,122.685116871472
451.092437743088,692.102933055844,433.861357245312,286.311734141787,538.396889444132,458.316138861977,784.917502624031,651.00248118967,368.20590606721,834.322328404755,358.309110706815,689.684271612589,122.230229162356
450.915756822655,691.797609296465,434.663825898122,285.909323830116,538.159840087057,456.934540152196,785.20471702721,650.372750571827,368.919356572587,833.92218150362,358.014200595793,690.125311751388,123.045943319249
451.995482659722,691.891060009704,434.994047770723,284.199931689429,538.566503759483,458.354431710845,785.867162380533,650.270142410702,369.377981907869,834.392817212492,356.525661070537,689.227477328774,122.767310114514
451.33937605423,692.599401899738,435.299288389078,283.401080066962,536.998778093286,457.557672344266,785.932718571997,649.488767384175,368.730039215211,835.744128745023,354.089157967972,690.566413918695,123.8150923541
451.297859073649,691.470211186872,434.503717369162,283.712576853747,536.892658392453,457.236679327818,785.311097125584,650.148243755414,367.936931051006,835.959128558528,353.664846317838,691.227029517727,125.076505118317
452.514178905461,690.638535833762,434.549445785822,283.96587418863,538.038956099287,458.600837558748,785.631325554563,650.845437821133,367.609435111616,836.983074328104,354.085423084217,690.922140544749,125.137232920766
451.827871286444,689.17436124031,435.982195207419,285.786665974281,538.297142061872,458.703151150705,785.425333626697,650.227992371995,367.189679273346,836.687973014029,355.079155576189,691.832904221515,125.674830015758
450.707144140994,689.104875921523,436.08716894298,286.532466801527,538.655165822882,459.65503816357,786.198160425166,650.89977618195,368.951770000237,835.643600807972,354.8205866715,692.438178821462,126.149579164025
450.418766963291,688.20565087515,436.603252916903,287.622621109723,538.815856054852,458.730120191631,786.727795893046,652.257527182302,368.683898115512,836.973026038682,354.607804327493,691.834979367466,126.185977575532
449.398281418017,688.127752167771,436.471992482568,288.245494063395,536.392204438299,459.223363728761,786.919877925053,652.049722307547,368.604744507058,837.175615721072,355.756570617263,693.0389011206,127.391151351745
450.879243258008,688.884288240513,436.220841281946,289.23214332749,536.891138656358,459.305653770085,787.6098038336,652.066548539538,368.424049293635,838.180106833928,355.01186820405,693.771792302796,128.248171771713
449.591458576539,690.728829326949,437.022137374187,290.301127742798,537.437483623549,459.640370438864,788.548300972155,651.624360747584,367.104242472503,837.69519827756,354.361160505356,692.06674171302,126.7135383803
449.351620282852,689.985583066474,437.743912557901,289.184448423694,537.339108607467,459.586030061849,788.094201321877,651.735992904972,366.332328993055,839.813008480973,355.771042175819,692.264624294748,125.983536358741
451.089968204898,690.555521430146,438.870235134102,288.752638854942,536.216364038282,459.485683909366,786.571493232754,651.408549272732,365.205095279391,837.761915979304,355.235866952295,693.371461263368,126.635899141697
450.99529327358,689.906252576298,438.360364385168,288.459086035844,536.2901897429,458.942609479076,785.53285750295,652.181137436704,364.936868656167,837.845961215775,354.635558701941,693.632440077544,126.862734468884
449.448852332461,689.080893095857,438.175420691801,288.688612020414,535.856736854116,459.02558308453,785.303277456856,651.934434258617,364.897183050544,837.714976168163,355.485642805466,692.777326379018,128.825198679753
449.056529569407,687.849665464188,438.387368662261,286.928388759283,536.030770428018,459.606476998767,784.503578625627,653.190668159851,364.645678233748,836.226741928832,355.253208872334,691.621170162423,128.159600631647
450.065925103923,688.57697677761,438.572591841965,287.315773892357,536.224982778126,458.813025002315,785.204195026479,654.017178196867,363.448137152924,837.726526127773,354.277981621952,691.470529526791,127.852980925846
450.602494993659,687.764541839246,439.172486609983,287.724446176792,536.036394153772,457.513769007127,786.141844009608,655.157591420072,363.193577352796,836.567307037352,353.570348866368,690.551781487542,128.270240933357
452.466021497025,689.345481748526,438.715795392201,287.952725674965,536.924583276429,456.695029663839,786.173616863696,654.239212204636,364.046508035671,837.129826352347,352.60235941162,689.788714807603,127.552007461043
453.301829665643,688.845862945225,438.181347995933,288.311214276059,536.117203086966,458.486506950862,786.625562084555,654.195277188854,364.619776173301,837.65950603494,351.860837058594,689.167967292204,128.331697756554
452.858165120219,687.284187317259,437.082753473822,287.983381541751,535.13992091526,457.80380791846,787.658755553327,653.905465466892,365.770611362345,837.873584108661,350.255528354932,689.02934676578,127.670219135124
452.560471934688,687.223560252209,436.323326637318,289.263208449283,535.307324501789,457.958468394268,786.951952034834,653.886133663399,367.06684654156,836.927554117145,349.097115575338,689.15849001071,127.802394742549
452.954410404052,688.548386166929,436.746403833962,288.748377146907,536.3549060654,457.612737746041,787.310320152737,653.988888217416,368.487143804184,837.380461205731,350.273698842126,689.173922681141,127.446281190766
453.101635242706,689.273284879524,437.698397409789,287.283841303344,537.093102295776,458.382240145077,787.704490774587,655.305559621477,370.198565156555,835.668460631772,351.319967673274,689.232734813022,126.943623805504
453.633443727267,688.734126693955,437.777474631338,286.24840385122,535.804459176579,457.666367942973,787.445227002295,655.690546341682,369.795799501275,836.085848485062,351.596539519831,689.56045339696,125.937328846945
453.002979653299,688.630350416359,437.897176986711,285.088014816037,534.542323479904,457.626832505222,786.700759936507,655.311994946782,368.739225198658,836.10227853619,352.683102038218,689.517791006884,125.951557494965
454.968294658169,688.694054076493,439.571286479279,285.085687931072,534.914929148294,458.167037851015,786.272758036211,654.676441272456,369.443200819125,834.747429857329,352.970086705978,690.765477232121,125.432910374612
454.684196442329,689.681682963006,439.664401637302,285.107376587941,536.477768196534,457.051276693011,786.167653380466,654.587018314899,369.61081218347,835.529012060635,353.039087014137,691.219402881448,125.883014983904
456.171996723672,688.770485747638,440.065776746054,285.356504682282,536.367261167026,457.209857842224,785.67899788608,654.715608592872,370.143285288445,836.871919634195,352.667223447602,690.172769451292,126.613908903531
455.381190281208,688.436129989215,436.860774326979,286.104825221824,537.199077994194,456.450633501084,785.411755009236,655.795130803976,370.389470218801,835.160971061185,351.654220806392,689.71868909309,125.873548018753
457.433287144419,687.261174088619,436.39671157849,285.948155443508,538.821376365421,455.818109435316,785.212268425557,655.227405039266,370.453760297328,835.663507626211,351.761376158301,690.682028203323,125.523677529964
457.894465180853,685.607675332696,436.788063788252,285.812135265613,537.416844962257,455.292991233364,785.124500572658,656.25112493787,369.406720859395,835.752136836549,351.889786494802,691.59246805953,127.624782149039
458.266472181485,683.93385026154,435.562985976562,286.010160325525,537.493205743931,456.327615627103,786.206718536937,656.785219850762,368.883561736494,834.404538210737,351.486105405431,692.451969835133,126.562589174988
457.34917241794,684.864080118207,433.471650947838,285.147380383827,538.5973761261,456.70914832085,785.967165929068,656.647937154141,367.270455809145,834.763996003029,351.450401212428,691.163476414859,127.547274750407
457.531089712713,683.88702101949,434.105637926681,286.009796927138,538.710434559518,457.821657071136,784.778555239862,656.48322518017,367.359907548998,836.20920200539,349.17153180656,691.967563531828,127.962373649255
457.25390732631,684.23010186298,433.286189483531,285.956288995308,537.674030085274,457.903109568961,785.627922911036,657.251394951923,366.584997524701,836.147256729979,348.674104604417,692.022163029196,128.871426365515
456.288145718507,683.255066962695,432.902208130706,285.491710649669,536.851923932562,456.062313033161,784.988641631967,656.875745707591,367.919054836797,836.290078709704,349.309497848141,691.414931060326,129.633388082466
455.854240604858,682.602248998989,433.281117443905,286.767342127504,537.272884580451,455.001727596491,784.775786402077,653.79065397635,366.767385371577,834.28367124406,349.36726667808,692.505518065541,130.106207296455
