700.389566796548,474.243472018315,506.140787779426,835.558183832685,318.322711795466,828.797153340786,199.230922335216,377.392485448184,418.387410766823,740.583226635563,419.717577495699,263.792248347018,874.519879189056,719.556021910844,414.278923571089,169.329032611625,500.850797479632,494.638785140985,370.41793304623,669.577997520206,592.43324235394,546.412719762467,486.119425951137
697.138403907088,475.248420859061,505.934013600878,834.733238085671,315.010493700445,828.983730844968,196.796278377628,377.094912706592,417.384979011006,739.80096616356,418.503998808285,264.391921051517,876.51835971906,720.214605145852,412.423368561689,171.351614032824,501.309637121942,495.03572782649,370.648528255829,669.811736114256,590.762039747314,547.594943050018,483.925991781577
695.180346083133,474.832250381305,507.76906804072,835.588415265512,316.479761643189,827.487878624164,195.031179473899,377.153486519535,416.023525273936,737.371635093895,417.830164699464,262.687948411148,877.095472758552,721.447485203483,411.531613519282,170.667474794117,502.091565982944,494.884597177558,373.028064721208,668.699321911415,591.734077364132,549.70814138535,485.550284866303
697.520041737151,476.074319726731,509.937155339651,834.31549286127,315.294069477932,828.196111872575,193.500653440793,378.435273572222,412.733059854526,736.971705342543,419.075926281701,262.570064863253,876.541142541033,719.994997699238,408.395115329696,171.16451453571,501.233995516096,495.163967608458,374.016815000367,671.356867515592,591.063139601492,553.568743605974,485.852106394507
698.538912525889,477.742667475653,510.109349455375,835.372212597993,316.230036543721,827.874808132738,192.225499726231,381.089355621476,412.702489704352,734.600655791522,418.57197182481,260.383800749229,876.734580414096,720.016935849281,408.263509234873,171.66443947628,501.551674076104,493.863195544139,376.139425326674,669.927629971947,587.329507863645,555.78589144855,482.870840024359
702.50231173986,477.094944592204,508.23062412543,835.610251874828,316.392152519407,826.224609016863,193.240220552873,382.429978383744,415.986635346848,735.333336052185,416.694200530343,260.836507752969,878.680075996998,718.052842516388,407.2356030003,171.336274097166,501.280863227675,493.981159315943,374.667210019181,671.54614224449,588.105388040836,556.552392018189,481.28324289573
704.496395428852,477.829829681701,510.440308634177,834.044414451647,316.337280615941,825.395836873912,192.075046942933,384.396235321801,417.587116059669,736.582090339299,418.953953940772,262.581400368627,875.952489851998,718.243924823496,407.652539573041,171.44733828428,502.43264445001,494.353420664207,374.854848347042,671.058699544728,587.698534032395,555.204198168103,480.980323652854
705.594953190064,479.275754708734,509.279612269323,832.551088993003,315.980793584743,827.433866700385,194.456949780692,384.645255503256,417.183394812496,735.558709269313,419.209949151053,265.40743967479,874.697078285753,717.776921658203,408.507996553367,171.424972865114,503.337006787456,492.472146995641,375.491012480831,673.717353521513,588.497194685028,557.647959546757,478.23635935801
705.739111886863,477.510176192008,511.600149955552,831.488675296207,316.959812307196,829.13104462717,196.350848834716,385.274054063368,413.538573196623,735.218566624303,419.162046797963,266.262005490094,873.253743023877,716.678157449659,407.819325585205,171.707486456182,503.278870272584,490.175524522528,375.378094411794,671.682429832015,589.502312195295,560.498228055464,479.339702770206
706.193015538639,477.508547350481,511.553070042334,832.184565409011,315.543695812797,830.744282630984,197.162177858882,385.062448460246,415.39636922765,735.265852868868,416.793630424905,268.269934693323,872.034997105399,714.869452351296,407.342349258727,171.14366506511,506.62560243619,489.30009848654,373.916613261145,670.827812221339,589.285253494669,560.885143305894,477.968938914039
705.485763348884,476.487072800716,511.462089575101,830.208791776868,314.769830619496,829.13747324187,196.23216423325,383.874928354579,413.408595312037,733.375063975641,415.759042583001,267.980306603009,873.855901070137,714.818610238615,407.56078970242,171.137244615147,507.301564790854,488.667093214478,373.81573034165,672.051198847361,590.621256087768,561.166847820457,479.088862145495
705.760332518802,476.589319561522,513.676703375756,831.069726139771,313.499233996278,829.429613490381,195.966178968338,385.853015037567,413.745720716816,731.815597787321,415.261929505172,267.515150176176,872.180109182793,713.849889147611,407.26445666936,173.371027998441,505.323394773922,487.161927219353,373.637226695172,673.067567993059,590.95485910093,562.197375284986,480.651244861316
704.233793667672,476.025261896794,513.471161333614,829.878654447604,313.12490936745,828.412535252243,196.959963373294,384.253045656757,413.272331841567,731.491567970038,419.052434502151,265.168067530863,872.563299856654,715.694518276187,406.220403573161,172.597598532048,504.189253748961,485.851763766635,373.769234486944,671.388011421015,588.699438137866,563.358473954741,481.877892950758
704.668090224239,475.266606709416,514.718769411511,830.893133966692,313.73975193171,826.122599613734,200.021362432728,385.895729723731,412.864381521894,729.873990649847,420.952915951628,263.773536180932,874.503605345549,718.411466615937,405.540875577584,173.011917869308,503.042153244995,487.091771110309,375.836362849222,673.526102423591,589.642606649179,562.321616522261,482.344275285742
703.266454771114,475.722916493016,515.033891974134,831.522020543979,314.640347891279,825.423664612518,200.078161218776,386.131558734617,413.099003577828,730.112690314955,419.541573461518,263.174851345946,874.505003509686,718.433470818469,408.468909322333,173.878013841018,503.765766599755,486.330763132289,374.466964351653,676.005372040063,588.823911935865,562.173050202536,481.919075102109
