226.678493272643,797.890901992969,812.924481715772,752.836783557747,753.947398297688
227.06918239686,795.558554062875,815.26615915374,754.899474914309,757.707009034374
227.194844883852,797.855747573223,813.702902974498,753.654343393736,758.953923583016
225.756711501931,795.765784864399,815.942351619584,753.88135742505,759.729495497995
224.231021675741,796.033277484635,813.992456833882,755.262596737546,760.874800958791
227.017081898784,796.894791497299,813.547356399613,756.196892768359,759.894767888105
223.266041969454,800.392080135563,813.320757989028,758.496467840817,760.374451486253
223.725513654883,801.976049663896,812.204860279735,759.211462174789,762.179359438812
222.774829609286,803.241444797063,814.06862093928,759.466254945872,762.272975479898
223.022314517035,801.897069132333,813.748259399247,758.807081342395,762.638735791508
221.641838082557,804.2008948545,813.048799453443,757.433894365005,762.026713662779
222.177986772909,806.048236238942,814.035204803235,758.639324718234,760.131389464295
220.235738198055,807.002266590056,812.653220931558,756.977317124938,760.294357289124
221.794722347342,808.493802568944,812.925422323137,755.840797772763,762.082797588965
222.774659085082,807.835670818724,812.063236397913,757.441550721342,762.032972578799
223.288294472048,808.346603378783,810.424525248993,759.316908280675,761.522831232314
226.043135973984,805.089625121791,809.819811043098,759.448897072972,760.121079988476
226.058223936974,804.688439340093,810.215756201938,761.679443303465,760.568790481695
226.207617954886,805.367147973544,810.711545035462,761.750450840013,758.814746847782
228.362032384828,805.570436091741,809.735423717918,764.731074526193,755.198954077705
226.838115219997,803.810842998876,812.427546870437,766.545415335808,754.37900541796
225.605581414261,803.418038438872,812.05721042268,766.585543889999,755.073795517078
225.495348475831,806.459185171074,813.460554742391,768.644466358042,755.517368998722
227.134862234203,805.529889035233,813.749179931412,769.725780906786,755.688980796158
225.476378368706,807.245950500092,815.569707099395,769.052133180708,756.20613407184
226.139822532946,808.869264365207,817.198215134856,768.998296768221,755.395789808093
225.406114172283,805.817635323663,818.732267935172,768.805769181692,755.337640745095
227.470583095713,806.754381488156,816.084258980926,768.238790587478,756.280409904748
225.451537450198,806.812324715617,816.31434999871,768.579483825671,756.223803578926
224.187557382402,807.371803481854,816.2585870585,769.2927631467,758.064371498067
224.139383167379,810.33659014478,815.50343352851,767.864989477472,758.986194442016
222.920171481244,810.516398021308,814.180088261193,767.484435268795,760.117023062855
221.789314415291,810.287533244514,814.409338713683,767.696574519349,760.329838450501
220.441204141937,810.383447431026,814.884079170903,766.941006129645,759.353898531596
219.290198958652,809.8065241783,815.659344988234,766.349064065058,760.040072263673
220.56836603769,808.788734334774,818.277866448758,767.506108183022,760.205537478964
220.063023027121,806.408861554519,817.575974742812,769.62854533121,760.929114938076
219.653983238823,804.411210357065,817.575273957018,768.76515080438,760.375533547663
216.255119576277,805.529099251255,816.235864623566,767.053702312384,757.148118207457
215.694946335977,806.276566036571,815.842298120279,768.364970857333,754.752190090508
