25.3206231915965,25.1867702236111,71.8163832323819,118.505520960383,212.14202254442,258.776638003229,352.399929887243,445.766260521606,445.878315576065,539.328692354734,539.504689580938,586.0244029192,679.646671955073,726.254103862781,726.323644499356,820.00251052739,866.628059050107,866.548326976816
32.5923163624286,32.5219880490577,74.9653193088481,124.218733049285,212.156550357864,262.421876620545,362.500860912217,447.54332193327,446.186637015036,541.185595946292,540.063757081921,587.062725321495,690.935611832459,727.934102167026,720.162234316932,828.44765897304,867.077723529184,870.171933240393
40.2311448948491,40.3376138338687,78.0627343912185,129.458936027703,212.001288606525,266.024754681687,374.930012421225,449.14773823334,446.406606173741,542.816788146167,540.927994776404,587.596474796286,700.554691024699,729.515753469354,717.112032934649,834.075174446374,868.444973543472,873.080508955055
48.6555393334293,48.1613321529066,81.199043928486,134.676958057866,212.03660736615,269.46748597373,391.728365352538,450.597617494751,446.719118021907,544.281484211189,541.706904214498,588.476787261861,708.604633757529,730.323637290782,716.355639605125,838.494320637828,870.953934241472,875.197407388606
58.321456468031,55.9003098116071,84.759031843099,139.745035366111,212.216598697374,272.93195871373,411.889152227366,451.857666490112,446.973993847691,545.808406082246,542.534677289666,589.274506446761,715.901273171889,731.024120094276,716.98092319098,842.622048888314,874.762793186991,876.598546249743
70.015289371947,63.5143363815614,88.2909576344321,144.367275642902,212.787769736892,276.574518617284,430.630029428727,452.761890985948,447.390170945211,546.757020585789,543.418162190972,590.346455937023,722.328783032236,731.467652742748,718.899119947005,846.899904192654,879.86462484962,878.066412711031
83.9060297001428,70.9511755873385,91.8828672914378,148.65489244641,213.332263712444,280.745638513194,444.162423666674,452.811109730024,447.862808842049,547.883614012515,544.218067711578,591.080765473108,727.838134224223,731.287385402386,721.928107499818,851.387128864657,886.406868474429,879.483956795899
98.9477361140706,78.2668654145317,95.3756889038991,152.686501825579,214.515526902089,285.615214765827,454.832791113122,452.501193931001,448.445231512319,548.771757116355,545.139251876232,591.627694816258,732.648487442745,730.845420004917,726.14031658305,856.370159926976,894.370895063498,882.15072103731
113.686401675658,85.9323146589026,98.6277251214443,156.173535314941,215.680713273056,291.611991897159,458.812278390225,451.615691747555,449.180866356844,549.534794579666,545.980551041744,592.408137292853,737.242528083308,729.809201695531,731.314521712343,861.846837141332,903.726871988478,886.627259009232
125.809054489488,94.3115084715702,101.762367684211,159.354595929028,217.025492774514,298.607217497101,459.863865383706,450.645464720243,449.893766166936,550.293010824632,546.819538399891,593.339748681286,741.115937370528,727.73325916745,737.893077640779,868.046216066147,915.331474211551,893.162920952613
