769.276666365517,399.009801467695
769.425807586208,401.75353252139
767.640046841376,403.888856568828
765.892219876405,403.668039558257
761.753266279946,404.063939365952
764.347963107879,403.453782704834
767.664892096238,400.535891325731
762.020416972035,399.416088509226
761.00685887798,397.572797451532
754.934116908137,393.310035033744
755.841181441469,401.703526288952
756.197766900071,398.549259055898
757.868962902913,401.247702232469
756.455373308681,397.134755753596
753.741680005315,396.907174530452
755.108131592067,395.633799431419
756.680882757747,397.854968532943
755.154659262883,398.440851095986
759.924867363305,402.450601146626
755.201401540602,399.612349586103
752.294388219336,398.049089503289
755.893287938676,394.736069969426
756.333086127918,397.220587317289
760.552654028928,394.860643396699
764.109783693455,390.056458490583
761.662258946854,392.453301911524
761.174261778089,393.039017050916
756.710233640217,391.340498718319
760.037980747294,392.236588461392
753.597049771867,387.685800374534
745.784824394902,384.321450627759
738.627597843244,378.635622302013
737.918616467702,375.586208853391
733.306934252554,378.49285874382
730.797875538902,378.568611465121
727.553208719103,373.330364731382
729.217969730525,373.556173732605
734.404397103122,374.759712948528
734.677808510982,373.350209709384
737.063145603216,379.870871611307
