1729.48083396167,1543.34574981998,440.556257151536,1154.79119807457,1005.06141294875,569.955617311594,1687.8434754258
1731.39057023395,1541.19173237959,438.663043788774,1155.90912942864,1003.94652182409,568.722386887678,1690.89997466451
1729.86344680144,1541.92222960423,438.355558539646,1155.44903406817,1000.23993349748,568.555160667484,1693.6695707198
1733.04114375827,1539.02762612717,437.842089458697,1153.98311850474,999.164592714505,565.905248155681,1696.54129541652
1730.19920175449,1539.6346846103,438.590783533737,1156.50128767095,996.955116321641,562.699141673785,1698.67879732073
1728.849937911,1539.12153251775,441.393140086693,1154.79612979091,997.689332336765,562.941736423538,1699.88559207406
1730.63608259617,1541.67040055787,437.501495259569,1157.95552869406,997.202247895101,563.845591254867,1702.01120501118
1727.75313532745,1539.24619636621,438.425923670624,1154.59742017848,997.351546130347,573.57226693651,1705.27707465004
1725.29991788181,1539.0714365192,440.301416366961,1154.11787404059,996.698943068496,575.123572755537,1707.45973471632
1721.51710269183,1540.58639354752,436.749262339385,1152.02869534011,999.956370023297,570.162945424667,1711.73111265095
1719.3907911777,1537.66123419185,435.729684547619,1158.07621625923,1002.04093004802,565.640638944659,1713.03895549301
1714.68425564751,1538.5219069687,440.90307440297,1156.87311600023,1003.94412282272,568.270645994337,1708.73054470339
1718.15673096168,1535.46218505647,443.70995619285,1153.32634501087,1003.19374679371,570.270343821971,1707.78259406238
1721.76448294448,1533.80030209255,443.287583261405,1154.11668534095,1006.28075242992,567.006592246662,1710.13906665056
1722.86319005046,1533.46331114972,436.923513273925,1154.72036689783,1006.46192925061,568.927172367517,1711.70885868441
1719.86880717311,1529.65198905388,439.210874366511,1156.91027257519,1004.30648075886,571.294110879577,1714.53846228386
1719.42556503841,1528.66583115135,445.553772434676,1151.9970973547,1006.13199311234,569.411606786543,1714.87484842766
1716.51423637136,1524.80858723147,446.437301116898,1151.35559222939,1008.88089963134,571.19597917344,1717.69378209017
1715.17882495703,1531.97385108027,446.806967458956,1150.5787863527,1009.71445956396,575.937148414859,1715.60660935208
1712.38718517897,1532.01087276607,448.718843783869,1149.72122274379,1010.9701221944,572.453179682288,1716.33122109141
1713.67712859896,1530.74989437818,450.968071831906,1148.66053994886,1013.50223589128,574.453830792351,1720.48518857169
1711.28520666554,1528.14049024597,453.324193306216,1145.84257728079,1013.7797432119,575.051129330692,1719.07782252885
1707.97935204046,1527.12496007376,451.346785751933,1140.0635120727,1013.35195172953,572.406360288413,1721.1676365194
1707.16228868627,1523.66744352962,450.514149902315,1146.81648897055,1015.52956433176,572.717492441076,1721.27727068596
1714.55780854551,1528.32646379025,452.418259932543,1143.92177098888,1018.97537528299,571.581576678117,1723.43269331538
1712.16788905714,1529.60259791611,456.985854884324,1148.46928931862,1015.5498043499,573.191723100227,1725.09875196252
1711.49679433245,1527.6352089519,455.98588412896,1148.37358483695,1016.00374729333,572.041528157114,1721.10683572627
1705.87404516289,1525.12263779605,453.317148235051,1147.3487627623,1018.82750375655,574.908555915804,1719.15436902254
1708.00690363789,1526.73851512469,453.828710546252,1150.63908507621,1018.30243776977,574.722030731955,1716.11628531857
1710.35995548492,1524.27022939973,453.838797847562,1154.08801169644,1020.88639788756,572.202972390122,1717.72189303652
1703.20859060923,1523.38709190295,454.863303925333,1152.34435701632,1021.99910699537,574.105132850243,1718.76697507649
1705.19611794634,1523.9864280663,455.384379633563,1149.33315650441,1019.97949570923,576.218360882585,1716.47044571474
1706.96823167938,1528.07235053872,455.895118548003,1152.93212671323,1021.53300906368,573.150987743442,1722.2070064896
1705.65977316287,1527.94795934904,451.463570598827,1153.27966666271,1016.61297347062,573.093089214189,1726.35831534253
1703.59720774941,1527.13272201198,455.279740768585,1152.70378901436,1014.89219863602,574.694477349083,1727.32313065957
1692.77182892006,1531.58413643648,456.14332257462,1150.61861964066,1015.45929085843,571.316448281438,1724.62418005665
1689.57879063159,1534.60023981661,453.252964911888,1156.3787037476,1013.93338523414,566.145040092613,1722.72555294116
1688.78958149534,1533.10741528007,452.520310259624,1157.66063562869,1011.300069215,567.155646232375,1723.40228998892
1693.19723252524,1539.6538073599,451.643803028508,1161.16278708135,1011.94320049116,571.554044578315,1721.49869756673
1695.68810244607,1538.85736631945,448.64566293932,1159.87267675407,1015.30424182447,573.490889205583,1719.24163148037
