325.721954327794,893.102331725314,150.903390784891,821.742568937377,265.479451251544,487.174379659399,196.638024111912,201.001915275785,883.877819504094
323.781247254527,893.406161405783,150.981586364587,822.119031314166,264.926064536856,485.170963465643,197.169886734546,200.578348772421,886.014277257063
321.286044622953,893.581992544777,150.533327432365,821.599960769405,264.109286491108,487.220488341996,196.298640275433,201.884010178533,886.605755030653
320.96714196633,894.923185479651,151.005373116705,820.067325051298,265.707821698198,483.810346547187,194.60446635884,203.115592990236,888.688581641958
322.277080583036,895.412116359567,151.630926882374,819.730080635448,265.109960400965,481.250966794807,195.721727324217,201.624713933105,888.053802075179
322.924847450055,893.095169800269,151.649485033505,820.285743152642,263.928686298653,481.597504367441,197.493270742455,202.842450048369,888.080880186447
323.453614148451,893.271362034243,152.732499982958,820.027645954899,265.440865032057,481.977286339291,198.63460758843,200.380715609451,888.577069873912
323.414043720068,894.187223295792,153.819075066543,820.508385046715,266.13695187105,482.731009123113,196.808213668386,200.246856356772,888.371647996121
323.772771224849,894.89190422555,153.967405714501,820.6189829673,267.097556016195,481.845258575862,198.317538118273,201.133827938799,887.783527502466
326.345207423758,894.465664662985,153.009992713249,820.034801960435,265.822852818692,480.751679936065,198.855558596307,201.227773632824,888.808103037935
326.613373565583,892.535408075991,154.74249384436,819.918114203776,264.64107202393,480.882840584187,199.002385210812,201.729370302918,890.093576332585
325.863405275235,891.119800010231,153.938793098408,819.996691245054,264.014586266781,479.85847654126,198.449545669493,200.829012697919,891.648963474853
324.300563944694,889.701238338938,154.073082285965,819.902400356666,262.189469474375,478.836754030101,199.107475630985,201.447621597921,891.856708435232
323.207306106936,889.615659012034,154.092855973658,823.285376090843,261.681382478677,479.005798941168,200.763124872089,203.634372209665,892.169174308639
323.59916254921,888.360372276822,155.963410999869,821.288225581991,261.360324527565,476.464319438408,201.678652651404,204.494551383467,890.210042620741
321.947817195605,886.902539189877,155.385059980682,822.060652993945,260.545117111526,475.714140414976,202.248507141298,204.284368649773,889.638314407749
320.445671042233,884.942417004171,155.124919127234,821.74334327635,260.781860398199,474.917246234332,205.077181729495,203.518524069077,889.703020146871
320.730476357197,883.821283904669,154.61151911266,820.974507712835,260.962041923036,474.821664315001,205.605128371009,204.087469675272,890.169368734265
320.148407390705,882.799592686369,155.86166489539,821.98420610459,261.222401173637,474.092057179589,206.981770695561,202.915740563589,891.791319886389
323.435330009868,884.662734990189,155.185852385485,823.046641573356,262.655188587718,472.400393132055,207.977876445346,202.19302457895,890.151580238522
323.174168359651,883.714906221301,154.088279020514,825.092602362732,263.724872509304,472.396291330734,208.219996838604,201.054915664592,890.08928309722
324.010070999613,884.725428776752,153.892703068375,826.476763947382,264.506901206815,473.139041860039,207.90328439497,199.689521731895,887.854836675138
324.053202278693,886.802404915252,152.831463894317,827.878016008536,262.705812235713,473.385881852214,208.051759670677,199.339670585561,887.209219979056
323.379514359629,886.903449558467,151.686140523499,827.077432771527,262.552645837769,472.66706055318,209.400715981302,201.806415400698,885.144057739442
321.908638510285,885.638321597822,150.276767423097,826.319763701661,262.500397714645,474.018328294111,209.088772765588,201.420238216638,885.226897011906
323.626761849798,885.990889098501,149.050672245466,827.848299259496,259.036801390216,474.993646213359,209.024055810834,201.036078605881,886.109529940811
323.847981890496,885.155601009732,149.164660128131,826.976395091272,258.370040448447,475.38733216176,209.433440153906,201.301909430855,883.675366443093
324.110236151262,884.964682914408,150.746444297242,826.329307478059,257.362158031071,471.03985981392,210.323184222622,201.177037199532,883.540682173614
324.17940289909,883.71215597194,150.20984287744,826.386595724404,256.512403500077,472.756509714421,209.329985417448,200.531553625889,883.75220154229
322.876875853703,884.29044824839,149.268729711507,825.925843757973,256.044653988118,473.624166281718,208.900736614424,202.028269432283,885.62123995412
322.03598131311,883.850415943312,146.63354410229,823.84959399175,256.338351566395,474.59126559273,208.059954380405,199.896934614802,887.573394098054
321.911710475205,881.950161471257,145.855111243145,824.587801756628,257.2351813909,474.877485542368,208.080239343606,199.63127293785,887.217784085632
324.020848117259,883.508854553137,146.782991143823,824.157909424066,255.169941552763,473.865984120555,209.895737631306,199.977359759649,889.049909497501
325.065974679338,881.992492663266,147.417345342684,825.078511941395,255.545870483833,473.043527173128,209.995998764259,201.010050715574,889.548420374658
324.135149156709,883.086277513361,146.330302841058,824.632013499465,256.578932845922,473.726549091304,210.415337335976,200.16452862287,889.450044166338
323.693671684029,884.88610704754,147.319179910363,824.252356115652,254.548549406206,474.454498681415,211.198334484835,199.470469875409,889.500048592882
323.505848869357,885.351734694552,148.01681574196,821.297352457922,253.705261401781,473.839518376856,210.911852747401,200.099275013092,887.553668706106
324.032659553713,887.423598214918,148.891189875196,821.776954624831,255.494850501113,474.070236336439,209.008987854652,201.443727337636,886.232494219527
324.882175123226,887.808650240431,149.8150525596,822.159423674321,255.441183884165,472.757496599122,211.822714316957,201.703886072565,886.842219288676
324.385256475958,889.666760096456,150.383637387724,822.877294631907,254.427318904009,474.721156639325,213.736945273631,203.600917300115,885.26705425044
