664.252751733159,503.721303107179,562.977036591121,136.013723868363,285.904969041599,423.38158167809,860.622356387852,702.974407512471,300.559404787973,674.372878065726,556.265523657552,842.58653962766,521.749443824899,204.562184442644,891.283897863853,235.029229901733,411.621699957472,131.812200060055,858.08812814993,253.703111105221,875.322245903198,783.839258077716,888.714939151023,434.847214335979,760.91318496061,319.564469543574,481.580962149336
663.908187611601,508.52016236859,560.919786239021,137.763963558092,287.429258934391,420.87288699089,858.382316680701,700.952116841702,302.776649248989,672.266652958876,554.855501612905,842.059667081823,518.67343243597,207.824580249658,894.617495818121,238.135970075625,411.500949788618,134.535993331053,855.493085982677,254.071426718732,878.363864072841,779.977555112172,894.520501032791,436.856609368725,760.113222236598,318.419991831666,478.894197137177
661.782016513645,510.332799065895,562.09425511822,138.719637902884,288.682140491093,422.55701961673,858.450903855284,706.062396727925,302.863653624375,669.995383123536,551.173139845559,840.681854440175,515.341521900073,208.761999652977,895.778003182105,234.186962136798,413.268008534318,133.608505429036,855.958510538641,253.18846598113,878.734824829338,780.25737605101,893.573496611052,436.028871179445,762.648804412355,320.436657571877,478.135058158177
665.164550839179,510.549289655147,560.445908424647,143.77993983935,289.042699016052,424.026702591281,859.76081760701,699.458634650033,304.476175574699,671.274223591851,551.072968349415,842.184696765088,517.468212224663,210.926492022465,893.095976860655,234.532763806715,413.534286977917,135.487439604555,853.588832844442,252.517946202683,884.100608302659,783.168503062144,894.747915236779,433.272318344032,763.892101848324,320.237729472311,479.75468850384
665.030172163922,513.526476539907,558.491134210413,144.991626142158,294.547577913725,423.375246481721,856.364837785621,697.694370399443,302.626353010209,672.618296108256,554.248490683315,843.807871599339,518.180310778781,212.255585247773,892.256695741889,235.041507473002,415.695942513873,138.170300455799,854.508950627432,256.817806889292,880.526254214925,781.230888874537,894.070766893938,436.266246127016,763.923952683106,321.569638740192,477.379075343569
662.90559184456,515.041756697882,553.568716448313,145.569192095158,294.192801045778,425.800327913759,856.088936391333,696.045311329678,302.476099973324,673.936553648563,552.915678625938,839.758287948539,516.638609326257,207.410892512325,893.796690611878,233.292774415574,415.037703435564,137.673823114946,857.628820821156,258.505245627381,883.467259048424,779.944443267928,898.438055872114,435.611746902361,760.484673288843,317.942948933966,480.818882589326
664.647719246732,516.477669335009,551.861160240124,147.200007101887,287.826834569562,425.232242060343,852.475546853448,696.87684294744,299.662268025626,671.156434226256,548.921713220205,840.08748662042,516.427806838132,208.290009043434,894.698057407368,233.409072144123,415.570424280202,134.511938738183,855.12250212532,257.13556166857,884.027305324787,782.636679569497,898.010644381648,436.750167053645,761.96850961512,317.821851335651,479.60881621919
666.352394619646,515.881381887214,556.019304438677,143.914837146455,285.006619122037,429.782947799845,851.136451472084,697.426080865462,301.227144315938,673.2311647053,545.237920535037,841.418300955867,515.651488440684,206.535297730805,891.390793449087,234.72111318003,412.94870216654,133.535435483289,855.18686094071,250.993866330082,882.151488588443,781.73072984348,899.170225586677,437.210943205078,760.133715874756,317.460121866828,483.331115244471
667.684196738808,519.127322779574,555.357409060673,142.356946941278,285.481335275511,431.881713532779,852.170591380975,695.850538718481,300.978626725793,676.019687432877,545.410958843042,842.912674932334,516.559831551556,205.218809018045,889.685536350075,232.936686625214,413.131512580254,134.244690452039,855.231944671337,250.437327162736,881.802079958117,780.318362972248,898.462728484347,436.533339610183,762.742194439679,317.43921591072,480.914412265945
665.967083640834,517.967898653993,557.145253317744,143.199598256517,284.824542683416,431.547106401304,850.368428782583,695.559995325738,299.340703232349,677.39018414145,547.644759821507,844.699194326468,516.473890680127,207.250130779891,887.642399124909,234.449276540389,410.482178863731,132.113780696245,854.888880549269,251.586411535123,882.495322510078,781.601585853344,897.233522714147,433.363749860328,765.57517234319,313.347128010522,482.879616225943
