389.037711398644,438.727300730147,474.965311631347,688.738099508783,486.491340118966,603.640525623536,479.386145765204,815.554019414433,234.279132637773,364.748082296384,851.849621508661,711.417028358674,840.46763112572,210.957814240172,536.678561566021,422.361070779189,420.325715570547,837.913284753554,167.823060513559,413.905285700686,348.574437142143,830.662471981109,357.596508060382,477.415117647898,340.354526774955,807.932066265513,705.225152810485,548.10298113181,887.530470034041,793.186671400839,328.969397596547,516.878182890629,586.221693361162,190.055877616335,210.14090008329,489.609956305759,659.020467384489,125.115326337413,120.708638368164,266.405132773473,258.070856373974,724.971573815254,625.165889688631,142.094125504026,469.290648911052,616.032171548096,671.316255429978,759.815441315799,476.082483408688,591.164246899677,776.775096261064,259.416233131438,836.824735240101,239.379823867517,110.568878310875,465.018717872604,747.899559481929,624.005267854809,413.531350792185,309.640817052779,211.258809382374,605.715158300368,368.046318649344,394.413051808698,539.900347662588
376.248921806756,441.531301217972,473.326162427148,686.854776878484,492.552037835248,605.867296928484,490.007445204912,819.476984888384,238.329279402212,363.10608872198,848.781656454946,712.875969852857,833.675925523302,218.095962742846,542.237942425477,432.595204397533,432.085752537927,830.543917061564,168.919169795311,420.356829844688,334.007243755545,825.619949028952,356.540344047311,483.52491809958,345.503428974131,803.698125686291,693.226373916241,555.073711610454,881.360136279189,784.134113613222,325.79593026928,509.638255606467,587.941939512479,197.607996636686,209.284497908438,496.722681070113,650.858470481975,108.739839094897,126.581285486693,257.986231013882,260.477809564374,729.482631097483,622.198134142417,147.450096874446,469.873191365826,624.28465258781,671.226140238289,752.600258617371,478.679703011819,590.307086388785,774.682187023312,260.24982648959,836.888328240185,238.924083794073,112.411757874506,468.099832904953,746.13162265383,619.614136206096,413.805042323782,307.847238697059,215.956356066905,606.9522429786,363.240952416055,399.073694228328,540.976418605027
379.66875369432,462.384840190305,480.919699812593,688.658845295701,489.188837777287,603.261055023247,485.826180789542,815.629983884634,231.101182390801,373.074937814024,857.252426025652,705.771020025081,827.335602975338,209.823228082584,540.120772941925,428.769134993518,433.74654822786,828.153639030796,167.12329507917,425.080105383724,326.936544997116,838.548146500965,353.555900317257,472.747023698645,333.834315617616,809.666396634856,695.876239971227,568.102486253193,874.851812063243,793.659480258697,327.382440411487,517.277930864736,582.818598498626,189.962335093885,210.963719013155,499.251805735919,658.373448074955,118.577041339251,132.543685263299,253.004889527024,268.902724098337,729.319194344674,634.615109216528,158.384404842371,473.849888151763,619.317221723333,665.770291615809,758.179141447525,471.908158106494,592.775358362969,772.685246400894,257.014380679648,840.794730611942,247.258596395367,117.062944829055,470.078635739133,746.748194311117,617.759549712763,411.109573429381,309.344923595049,217.402454798852,605.590146519226,363.460826247688,406.924809693441,543.789088999041
377.58075402965,459.869319111585,476.534402120435,689.419593179673,490.91447228469,605.369015608014,486.150673296002,806.47186885934,228.16436556289,372.814809950945,851.026632629788,692.886714006802,815.505287348401,198.737042687259,537.555381745256,428.9274548701,440.494857310208,822.852653417538,167.2750822543,429.201548503728,328.627452890211,838.36096198658,357.824168447297,475.546251602229,345.529395307488,811.683294271192,705.965536913166,565.592267092045,882.268248512072,790.125267582151,320.631167099708,504.869669242426,573.354494605894,191.266818748345,224.307553965776,498.776217402512,656.550412391754,122.783211562587,135.239288996667,244.967060244025,267.470785920956,732.591651201289,637.407133704165,153.587897719038,476.223398278492,623.306314049776,667.412659317786,748.938376148203,472.016011204787,606.422248874489,775.029686156859,254.686568442181,844.471317835481,252.463454941745,115.419483577406,463.583028668116,753.104033296994,610.472599159315,422.471904833121,310.602380461517,217.897611502373,610.270568219041,364.267284593295,410.428475889211,539.148438720261
379.065783860181,466.527723513558,466.924591278373,688.363304243707,484.675586029936,609.056632844902,483.33465435607,806.128686542709,233.922943553974,381.103305536295,851.194897336598,682.393079043044,821.013784210261,200.720793742061,535.798555444772,422.660398617588,430.624803750083,827.837652631931,172.895335715331,423.098870332719,334.652445129057,846.814312013914,360.518499913323,469.534524715451,353.374067461924,813.452485454457,705.864718383389,552.877192420991,876.000152753353,793.691597698648,314.064417771993,505.114784017496,569.314021916512,190.739254987935,217.387259559511,502.874238889728,657.994331592383,119.761605359902,129.863038123554,254.967651823821,265.005648146255,730.299735149608,634.479765247662,158.948025575175,484.924616481171,624.099229259561,670.187359594591,753.560027562926,468.351699001423,624.210124320364,782.382972097569,251.563799610955,852.861147999822,258.485970268875,106.976986381835,465.156723098986,750.926722004079,612.180506058134,413.153199174324,308.51426527444,209.544659979004,613.025366769789,362.617807378423,411.225971475492,545.192816022701
381.183932701416,466.759830867739,465.678743946811,691.692980263006,482.191770561196,623.860450891429,475.742982297916,801.865097168262,244.711467517934,382.505838471279,853.691141120913,690.119194599334,825.353797162213,198.997401333505,523.827178192048,427.84262969822,429.867673835666,827.650131850884,171.801881559553,423.790983689353,339.568598398469,850.576368188749,358.590233358336,465.643017018368,344.485322915982,813.352887353154,716.876268431733,549.916675507753,876.263360983887,789.217057553147,317.314922269695,505.937461415913,570.892481475902,196.102715846089,215.23967773048,508.655784625404,653.310020911706,120.457601841344,127.549545328723,254.794175475529,269.690217978273,732.149722833586,631.111581554925,154.59228894413,487.129087732374,623.575792935154,667.304271140633,756.045845469594,474.151539385319,617.308664845961,781.069133865363,259.942812276264,848.979079058757,256.715527546534,110.553080691683,469.376798238152,748.757066117819,616.485267814644,419.3938889277,296.512953481818,206.055435872951,603.326806882543,343.751576614724,414.13931480748,548.17919834626
387.224597608598,467.14759417766,471.155560377575,697.78465354855,479.732459027946,618.876528343394,470.230425817683,804.959956376584,246.564935117593,376.854812430975,849.144391871168,684.237622296433,832.499269502231,196.285148698276,521.729286569833,427.958973021223,428.114309607426,823.614295780608,170.697073855279,430.307209626329,321.588587504162,850.091574921992,363.291931872736,458.159432150714,351.073133916918,803.212189278651,719.20950345529,556.025933051997,868.602146341204,794.890055055939,312.774300547451,499.773524057231,574.576209120644,204.147747116021,217.666722680725,506.759207408745,649.162588882486,120.198876710578,126.715781604662,246.494064387925,276.679246363246,717.995253088912,631.262192952883,161.817783239451,482.860903088737,634.558549397408,664.579315351089,751.61834488901,476.040883564106,610.893023351213,781.148201136135,270.638486613021,843.650309976986,259.679386273286,111.73648085673,468.787754862142,745.646354766893,618.161001407674,420.684510560343,295.51249372242,214.120747889232,597.227093670597,333.575243142064,423.162350633816,543.928424653679
384.530407976595,462.543788113648,465.854555784564,704.041447039625,473.367458512525,619.808607780975,473.005320052347,803.616423935315,245.624262557056,365.936882938897,858.161197923959,681.962403476188,832.554359048748,193.270171810578,520.614697947459,425.78375834233,434.72847826492,830.931193946883,168.98678683045,427.085248689365,319.206277990671,844.135041819153,376.646539812723,457.83988685977,352.714594637764,804.348699475974,712.1835790295,565.562411559798,869.295174250927,786.683037810239,315.541054298571,498.146100806094,576.842208401906,204.078713643989,217.988641872244,512.373415368735,643.419702461311,122.502837174402,131.36417564226,246.313866961066,275.54126161406,713.789985516889,626.591234252598,165.693664278971,475.579186688367,648.91779515529,665.045935800842,757.871995831215,474.104112464909,616.881907252792,778.473077989323,282.040641705574,841.979251071108,248.490697180264,120.971835605756,456.511318115458,746.40363001692,620.198893747785,418.300412679584,305.559882374829,215.430831818182,589.886499321271,329.699882724516,422.74989887562,539.509361023852
377.035460755693,465.242602257137,461.710506304239,704.410436502121,475.116378219284,619.653922217219,470.906236482213,791.266509566691,253.897134768417,360.46178484158,861.249734163816,687.912764166822,839.841050011047,182.90754623356,520.701899609171,426.913747583269,434.676769377959,824.86075137504,171.079533541118,441.618357235607,325.547781368998,839.153915418829,373.477451345714,447.279216321666,355.48413714734,791.590853116293,703.180004244656,557.341645164292,870.097261023759,786.555999249209,318.192131500872,494.636445302854,567.616257400667,213.155699971379,213.042497450088,518.918443468798,637.011459566368,125.862308763348,129.127908686709,248.000045215469,273.019971607893,716.409612962585,624.879598835677,170.060405833404,460.72611123881,648.095187206059,654.324735317507,771.727911732587,484.130504810622,612.688723719168,782.453824023889,279.439990297725,842.418160409234,239.516158276516,117.15595363414,455.123668932512,749.824552944228,624.733223895851,408.731290187583,300.060107218094,221.028986013455,586.639606322305,330.785163759109,433.56641097646,537.530528002781
369.870832775455,457.430257155519,453.068840483039,703.116513365122,474.506226765626,613.039432945855,458.88122478498,780.325413131294,248.517359586157,365.854202306092,852.275735094125,680.512304427299,839.282070914585,176.758628455663,517.509508370677,422.797430537574,428.108794219301,819.261842483365,174.604294558587,428.653608643426,325.124264289647,841.728974217604,382.371738588594,447.748952448957,352.343614317026,784.202510614307,709.831238607531,561.645830011856,866.046214700253,784.937649892176,319.010081740795,491.013984535799,566.742094165605,216.733607683851,222.039673083187,518.041602556375,636.811575373595,136.429882191196,120.447972104061,258.032998629065,268.351313065745,721.860987184949,621.777933481121,172.180560779114,457.004749254993,648.979214189971,644.238186926412,773.053205233173,490.534810333521,618.345735352732,788.695240927751,282.411855533904,846.996022990486,244.156673110293,105.98838291947,449.016816286008,746.817480198663,628.389583489477,399.459515621882,291.350004687787,226.251782785368,597.820001221378,331.327839842278,434.186463563383,541.539215246342
