856.593442625472,520.79975385653,545.555690131422,544.313028334054,587.216622904519,587.057364483022,732.046494474181,406.895778337811,636.302992699044,572.199264243772,551.229929243341,866.38973329379,512.528368798721,167.924861860091,523.384709718992,579.936159756867,816.649004542777,624.843419327114,216.885262885707,225.833746558723,812.966985620313,645.083371025323,737.676080836516,842.604450308033,842.0971154058,209.842042508939,701.844904955605
860.311809868116,520.721389790031,543.416853758847,545.507729180552,585.867054725106,587.861351823222,731.457702704614,406.423340923967,638.712017291023,574.643179790497,551.779666300502,865.40696638072,513.443796741393,165.962251476101,523.173530025392,581.362694679712,819.426400698144,623.337672679875,216.33515573352,225.766110899241,810.626959360052,648.991163208782,735.211625485452,842.208418789126,842.561378323612,211.153567744809,702.350331071569
857.519876459523,521.168606954435,540.872838276881,543.489117811805,585.789653309521,591.096045354375,733.772436862196,408.179100947395,638.769342060768,574.212803140435,553.183078958412,866.896767727442,510.43994423569,164.628437674295,524.48382558512,580.592489143111,822.082666122142,624.264799488803,213.928826345504,222.817045122442,810.147025208565,651.245106135023,736.724292887395,844.202429072959,848.730979071526,210.6153996592,699.301206025916
855.404985714883,519.275992784018,540.443283739426,543.594450947666,588.827747946489,588.996058076013,734.078706589213,406.704929261281,642.241406532116,574.6358961538,554.468276754652,864.630477204641,510.317820153408,164.000354551761,529.740484906726,578.321164082255,821.664551719277,624.719376008908,217.718149558541,220.389612389965,812.206438988928,652.130392030419,736.520838875167,843.986550367972,851.71919416765,211.147138423043,702.564690087999
855.422991034933,519.025125355674,541.693525232418,544.902821741545,589.287209580115,587.592747771294,737.469153345571,407.493021545565,639.870314655449,574.246108400181,557.962385410965,864.012702451171,509.316441352566,163.231910312603,530.706502528382,578.021181141804,824.121980014149,629.014607928458,221.171202248471,218.316192515123,810.887563859557,653.088124863354,734.951018634331,844.273710587921,849.63422240396,211.2026913891,697.730663640671
848.98397902007,519.304290900045,539.810111058934,548.083867722286,587.834971759743,589.158533189589,740.059588362668,407.727826978625,642.27394274415,574.676623774415,556.112999565704,861.093187705604,512.01586442525,166.029678559141,530.011685820498,579.717628821479,821.328998799092,630.354851462692,226.620378590179,218.813712508312,806.598646816468,655.111583855615,734.335188947988,843.357690112946,848.477113855655,211.774770315793,698.589457988282
850.912380613491,521.198236907209,538.514114579728,550.305880925114,585.744768224775,588.507233129759,742.527543620427,405.970872295252,639.314678476054,573.370157507219,556.418656262846,859.351836469674,510.15521324654,165.694328654104,529.747169983034,578.329491778857,820.616704526019,631.321900558199,222.700757880361,218.504476586694,806.420223232803,654.567212158565,734.867488945333,844.667602393131,848.326884950262,213.916342515492,700.389588543381
847.816842794083,526.187563735029,543.343720672832,547.423800641203,587.110802106257,587.228964356969,742.508707928381,403.862277230358,638.812977476145,572.870945022819,555.373761289122,861.363951167266,505.413330998746,171.389187779863,532.161328896376,579.203882898084,821.334177837165,631.835501619639,222.743745233159,214.56483203387,807.327899655145,658.188371133028,733.82616206831,845.049701300095,845.629805492618,213.583650260391,703.864833548722
847.839734872529,528.291461475694,542.87963507715,548.678024895628,587.4575633917,587.411129199446,741.330340149627,405.506305631873,643.287526850954,573.343479542603,555.508775220916,861.282718979176,508.29458990297,170.322226851196,530.944835996395,577.997796779073,822.183094773367,629.359477222611,223.471327880253,213.360261104895,810.435968999027,655.872884137472,735.254210153406,844.255616075574,846.25287624208,211.800322209627,705.025398995227
842.54391518196,529.61831884183,541.6324482019,550.12689330427,590.212503988301,585.493641513537,738.603897981769,405.703473739313,640.376680750974,573.852873677813,560.021847951526,862.956030149962,506.766113725446,171.319381632604,528.592534838127,580.334724068742,822.286784999865,631.595693631116,223.071749484722,215.117818040137,809.566092288082,652.761942829705,735.66062139633,847.295864445829,841.808151434936,215.379130784322,706.039969788306
844.040478663486,530.335165353974,543.074412423902,552.603812361332,590.457476444657,582.580235574216,741.222500993102,409.215766945157,642.809444256397,575.283397294991,557.813796302369,860.764271658568,511.654330306657,171.847468843813,529.774300439248,579.211201957791,820.727325026877,634.899661695426,222.230520509379,212.496397721201,811.726966031331,654.133297559937,733.956833184487,847.812404311404,842.934411374259,214.210365998765,706.941224148344
846.024396348522,531.791198372568,540.532893492582,551.696313883454,589.432132724642,584.573571269536,739.522690803112,409.901681296968,646.958173113978,577.173932267365,561.477856430931,862.046142299672,511.606904498638,171.53624269629,529.77006343419,577.443883656695,822.060151857409,636.775280609053,217.948434354638,212.602157261354,813.595662441813,651.985529821033,736.868365384044,847.838022117793,846.551539856042,217.503398522332,711.973971117935
845.927098088616,534.763182547006,538.888936435727,552.702073845547,590.388206573425,586.002151012891,737.953903532195,409.234249050555,646.213421210006,581.206672428749,562.34302345473,865.32317249738,512.761348075132,173.968306318379,532.311072681581,576.413891110216,822.609852775341,639.219053381151,219.132506175919,213.440900826946,811.937199597097,648.329583422621,734.855227568474,844.644323764258,850.666395085735,217.155212638496,711.511410342248
844.669029391294,536.691611747186,535.434930854694,554.853055063497,588.209291388877,589.656589019852,735.838902940118,407.68935036739,651.031604749075,579.28436523843,560.669532466436,865.759578433838,512.196693566783,174.363506211941,528.995430885109,575.290294865615,823.507473692255,641.062103202139,222.783143685946,213.091339109083,809.455947191677,651.575225405938,734.150297692609,846.424052720467,850.271163788916,215.698193248886,710.734294942672
843.067905381519,536.69538101417,538.171873569842,553.31694899399,588.996881480004,591.322643650416,737.52044295285,407.608043320522,651.285286436496,576.865067356026,558.108379011144,867.691562494599,511.743919363098,170.059399724717,530.444962819808,574.924924658895,824.16331772658,641.496749156036,224.631788128087,213.446355516379,811.703222527155,652.581803888177,731.376909642454,845.693160231702,851.184865512729,216.62696651008,713.764308906147
837.921982610397,540.657338369631,538.474374494344,555.451719145848,588.855638035469,591.899477730966,737.488398419387,405.918132530365,651.951121930561,575.689756021218,560.737718174844,865.999465446286,514.141606814028,170.509573371984,530.202986655134,572.979733452584,823.208637741036,642.77608064787,228.514330789269,212.193014039653,809.833778528874,654.246108621672,732.570493481491,850.77275073991,848.335770269586,217.202317812766,714.19462652896
