722.641277580211,599.900577163824,117.356937396603,408.376273598376,672.3946916709,392.357854095658,290.237220775697,226.385970534159,622.371231059331,753.124196376541,387.258075012591,643.45585198119,363.433181913146,763.584383374548,665.416883838293,453.778842296377,776.586370729602,265.447776931799,541.767175741869,735.557984650644,576.173571010223,794.306580625373
735.368513328433,603.253492102461,117.93655963349,401.259388491425,677.553511428127,393.745912454709,290.921944712125,235.606694499753,625.125831284098,757.903201025237,379.294548109968,651.787095626027,367.800270192038,764.605134883806,670.65858180202,451.348644954752,778.328765327715,251.425943497157,533.300041877819,737.13766460429,579.458584138163,795.65612269409
740.133293190837,605.783501440098,115.000998182165,404.802781091857,683.85727674268,388.961888260344,287.459588199363,227.46386338355,624.68288508752,754.068635100294,379.482579886279,652.664708402663,365.830096864467,768.092081881508,672.889207491915,442.154909328608,764.732415579217,254.583105448078,525.64206211819,738.223449384226,583.278717589642,795.248037804904
735.860290008404,606.896232390328,115.584459381555,408.123134775949,691.006528600724,390.191190541769,283.484155901139,218.414147124251,633.556070796194,758.246542995792,369.455361286268,651.136173275128,361.188489094597,770.766537511138,678.086975860414,445.53180869495,765.276021906376,268.489551890982,528.605570943374,740.804292954675,570.717365075616,784.332505830114
736.758347096881,595.213101814233,115.649996381944,398.24694789002,702.422184050822,389.82590884251,278.053069938388,229.265301622154,626.772785635736,750.338013915179,370.909888756934,645.16546524533,364.647399804916,768.670335332774,673.808363119849,445.296839038779,757.004237877971,259.891396295753,527.193630567405,745.775804935153,575.247534320727,792.095269546267
734.436750607847,597.582043254227,106.3384069455,414.700614925869,703.226672976558,386.989191346074,282.659756741284,224.858504639447,624.115483597813,750.461031656293,359.645106558637,656.43364938706,373.681644411009,771.573155930506,654.747216500868,447.316677936793,763.807651623721,261.849957095522,535.264869780348,749.617990516559,573.468715021215,782.59759799634
740.344326934367,600.162327000589,109.692633156046,418.480467440427,705.578734675591,384.284610858071,282.866956830365,222.740089203515,628.65463527075,759.499031679959,357.330541253607,656.201401421883,373.738105737382,760.924123954768,656.7805215427,451.204376464145,769.255646681054,260.634117535154,535.522868064658,753.159430250194,570.093273060735,786.508608467407
757.474094492213,594.081907455743,111.124303699104,421.934383198377,702.455827218361,380.571913272124,282.955589593282,223.650602682886,628.412712137169,762.607836991157,370.552206379984,664.764928864027,370.644734728756,759.318583966739,665.078743618796,451.465309908718,765.403513716245,260.008734490424,545.594698983828,748.372243954653,573.774631442732,793.320556990284
744.340214618705,598.363540978718,111.319216166373,422.286959296561,694.7544305713,382.684625880041,283.041740582021,210.429826025877,625.379705885893,753.660042525071,368.521472754888,674.531508895701,367.105433663671,766.096531447235,665.617961465103,445.524060126911,756.638105161933,257.851305961445,545.615239687613,744.785400537703,579.980102937859,802.429271869894
742.015332303702,606.623219876581,102.299608128007,422.072863408826,686.22227375989,390.329193600751,275.791863570497,216.999995139077,640.164529906124,750.028708417028,363.237775798085,663.261421163232,364.307840946135,766.243065462559,675.845085441626,443.337842616416,760.553447989917,253.965758923799,547.301492787958,752.01092085377,583.536045737335,815.081699897952
742.998163147212,603.129609296868,106.16336228603,412.160317418515,683.751699733386,392.816883996685,265.65970945983,215.488297495012,636.28836991241,743.414378718255,359.958199757026,664.44808011133,371.694295901587,765.914819389616,676.627617444306,438.345486759793,766.153251977202,243.572628082342,556.761205360431,752.79049901869,575.311389221712,811.215463893585
759.100345131403,598.477782464662,105.147497262678,410.157252866081,679.964919214564,382.91586852586,274.49563221063,213.921184533905,643.655540047372,746.803175759846,370.837975193316,658.095350467634,371.669546374272,769.196319290864,672.82564761971,439.460855423621,760.270619184681,246.188004993451,546.858363025576,746.106667056813,571.426683097352,803.51388404413
757.691545512471,594.523353228536,107.211204079388,407.296495315357,674.466853555662,383.246454563245,278.449400846773,219.294236029758,650.618072568234,750.643935308131,366.8239245458,650.272396916878,372.669814694479,755.059717459151,675.670369329692,429.483161834217,762.231173575527,235.609299666777,544.485568526695,745.929042365586,567.347764860993,799.233899902998
748.882342177465,590.479230680196,109.675995083169,412.524653067099,668.04270057284,387.811827599561,277.816755856989,224.842422949845,655.898341953527,746.693654695937,368.773442949243,648.915657601402,382.192205862787,754.341234635473,683.102915833288,419.158490826305,761.084658638794,245.872593640442,537.962371399706,742.522630370644,579.644345367926,793.264612955059
748.920050868747,591.370989672653,113.736164443478,401.089542843873,668.364412971735,390.559389494216,278.390962866553,218.101193838644,665.399879813995,758.651449316436,365.275223960859,652.379519399296,387.274912766073,760.499902423502,683.455617299566,414.978838348011,764.512397899654,244.709598529868,534.531042524975,745.92533738736,584.697161647806,795.239458346648
747.26727050206,591.707979311252,108.439565672482,405.549447707207,666.167481802847,401.868268758035,288.524854689771,210.085473669769,672.290931057504,766.843031255237,365.698409544183,656.226245925209,403.956311055809,765.105316499231,675.95307080829,415.734826428233,750.16736557815,248.10098677709,528.964837949771,741.580696449173,589.56891645282,789.475125621671
