813.112438978854,418.045363135026,469.992997603147,749.166470435308,717.213689312383,475.499918988477,854.220193160115,550.136338535283,672.418904232906,317.619842520091,897.74535044714,153.964759625517,518.39906534689
813.158483668257,416.69588033896,471.168199523447,750.118342035759,718.420134146958,476.374405774618,854.223863776215,550.41803815143,671.352056601326,318.83230702017,898.162384737407,152.912448458173,519.392466411585
812.895366019902,417.062862191697,470.402132171975,749.706164203414,718.911295518162,476.051923433081,853.741582305871,548.781101826921,672.36403420212,319.360874733192,899.63624381919,153.983605149581,519.323554099154
813.365901561288,415.987110462897,469.325327193787,749.582732236983,719.73035201265,477.293820380967,853.045730189049,550.052854812324,673.074769271881,319.002710182906,898.474172604416,154.579273904601,519.6023700589
814.145349239679,414.695323491284,470.262719785356,750.50194296074,719.632733251265,476.785782264004,851.816876637639,551.783101298254,672.18782499356,318.626175816043,898.738659154818,154.055544631932,520.098941137906
815.206032463618,414.947536959388,470.188441270724,748.823976695115,719.786437390672,476.578273758858,850.406673255888,551.607689240821,674.076551521574,318.552424822282,900.262144960203,152.148007457064,519.760767412543
816.184092961767,414.3234270879,471.481879294265,748.734308848032,720.885786886496,476.205948473521,850.168798088529,551.226585389902,675.205312658173,318.84279627229,899.966725447159,150.595157648346,519.958825554112
817.537595884598,413.118265224222,471.091957958471,748.739284392242,721.179588071759,474.766964039573,847.672566848953,549.660664924766,674.729721758302,319.291214440155,897.82889642308,150.630106333065,520.404744571171
816.154293869227,413.712114222584,470.869522793284,748.344428112682,720.293486841913,474.072810585523,848.926932371986,549.300475536694,675.484439158599,319.213427477871,898.9879647702,148.881275710305,520.641682268907
817.212071629412,413.356860791234,470.033222444654,749.21147196035,720.228349921709,474.525964912356,848.250262971875,550.246605945262,676.090646906085,318.101648971038,899.66235209538,148.176195748892,519.826386671457
816.471583248421,413.230388063576,470.362065906134,749.271481716585,719.184950396804,474.878157393726,848.464038096481,550.203931417573,674.089940646753,318.323755730078,900.054247769634,147.366155734148,522.001799854275
816.799864992176,412.680679716462,470.41805880071,749.466889084567,719.006334974371,475.292672328052,847.864817420759,547.800707966792,673.755645757097,318.120202108966,898.686022491547,147.171581879437,522.194637773518
817.877801804545,413.326616217951,469.741075032075,748.4721050827,719.468619539671,475.741597595196,848.744026558555,548.369490896547,674.699286360675,319.885631673176,898.714294222376,146.172788277799,520.899525616882
818.165676248801,412.411658034454,469.265512623512,747.095965323455,720.282762592385,476.144706075716,849.978160718635,548.142726156054,675.190191768849,320.637953893429,897.833951952606,145.12217205863,521.464898026143
817.071220212283,411.930782795656,469.627551030098,749.275131023201,719.932579177222,476.881097689037,849.446396456742,547.016631020921,675.6227598005,321.143916367523,898.283403718778,145.226573600376,520.944664400925
