25.0787706610679,25.2336136388016,65.0045227950647,105.090536268781,145.00602945705,225.036591824684,265.13298621339,305.261034320532,345.077186675891,345.127052986441,385.056303617671,425.001006674663,425.035384915739,465.072174416975,505.135217849776,545.127746179041,585.16545190693,625.340147533378,665.008677043078,705.235520336794,745.034750145257,785.308414677282,825.092092715883
32.2329177060736,30.7794469169077,75.9589513015705,110.381307431528,159.449853782446,227.217808555421,265.862321358628,313.401932087435,366.864220675143,346.923658918766,395.147245129285,430.763247602377,429.679268975904,465.448860165368,519.141016765467,555.360432314993,596.506388103676,636.043526370546,668.521536761764,717.475333367062,747.680963328282,797.827209835524,827.847423039074
39.6543617142829,36.93094474436,88.0509092708555,116.855145555496,170.491809940208,229.693743650232,266.640516324134,316.886618911239,381.520508256603,348.937458630599,401.012603969347,436.571407512309,432.895337202717,465.247626304319,525.986386481917,566.306921861714,607.68409849801,645.714322903828,672.594760154214,733.275278067852,750.497158171339,806.781467318043,829.07139024296
47.5736611673635,43.7915683901826,101.665897884995,125.116580528956,179.509581186032,232.121719594513,267.884734368335,318.38510745318,390.637856299442,350.954371756578,405.774934425256,443.321481081656,435.822550695035,465.545404359907,528.493680717929,578.062053515536,617.957344792896,653.753577630802,677.176744608549,753.33382789954,752.933921273653,813.849053812332,829.073908615098
56.4785496738214,50.9024857934416,117.466163115692,135.921653370523,191.844294666066,234.863523959993,269.747231333738,319.182082928784,399.436858079879,352.750078001329,409.68695359374,450.94525335036,438.690771677091,465.702553940098,528.495106980002,590.371578117857,627.325977912264,660.198471464941,681.67450439131,775.37494844725,755.82115706218,819.662169675419,828.81798964427
67.0461282806374,58.7398960975561,134.065752126047,148.904689471257,211.965280620016,237.550487994947,272.186554509094,320.066888139506,411.407724641828,354.966455106424,413.444450152956,457.766628195004,440.779468959592,465.574626129793,527.775954338415,602.823018134312,635.598490127287,665.401959894735,686.792634558601,791.083813289132,758.602505490286,824.650995487492,828.665328626248
80.0788683796419,67.6858781301388,147.679545466157,161.652421772181,228.446727995467,240.709202023221,275.343852307315,321.554078901312,426.018997769647,357.034379252934,416.323052522871,464.478318231869,443.165916879026,465.772065752641,527.826691686498,615.079589032748,642.731504247404,668.894863203307,692.703286498806,801.9141488532,761.359273510439,829.324192678443,828.926929865433
94.0019434895714,77.5548498878734,153.090037472897,172.478737813583,239.018612871979,244.014701059481,278.977563963207,324.643304605894,442.828561618302,358.902742282716,419.582188801563,471.019926917973,445.576794294459,465.769518066577,530.117509349133,626.461648080232,648.836294734687,672.076228531632,698.525735444195,809.911046927176,764.580184989035,833.402214639272,829.888249656713
108.153432603113,88.4656375655698,157.195303318261,184.137288633859,250.096193310754,247.560219697577,282.144009789297,328.865019109188,465.64487133998,361.131142088895,422.156442917037,477.630883519548,448.014916507456,465.935069489608,534.619284613598,637.068984171817,653.775151130106,675.231005069866,705.029192250794,816.242977955307,768.000524772997,836.964157429842,832.145942643859
121.166323984089,100.577421323977,164.234484477007,201.216361971111,263.347185725689,251.141770606026,284.922863543041,336.266573186594,491.311770749697,363.527462966655,424.935794508842,485.492255951121,450.641336818929,465.980493953876,541.660606066945,646.283059173575,657.640348905736,679.681668974085,712.983424684325,821.743140405919,771.245429839622,840.22394139301,835.52189239179
