204.492111618923,393.866961754329,839.687637423547,332.270260258502,321.045443054026,864.506733645563,467.050759963634,576.828433706181,720.055900848042,333.699391611038,238.936181435155,469.115624711939,187.744571900782,230.323340193551,813.932699222495,759.030710242089,199.834874486344,323.184020596196,619.167771098243,382.051610976895,505.359801413433,475.27839939874,630.612707113944,222.565936012924,140.896412047594,796.50225173746,218.768161015138,417.994041331172,889.669539369798,848.805030774774
202.00847058525,393.628406452181,839.933168779943,335.240749882331,325.109878158738,861.513251042309,463.740300225117,574.736090857881,718.91603433884,337.266305258106,232.703528372007,468.445306725717,189.727847006407,228.335890180371,816.875729293005,755.951849879223,198.285972253462,322.171149644326,622.332336751502,381.184786234355,503.556428201539,471.721072627224,628.381591762439,217.333738461262,138.496687672877,799.129341627818,225.298016014876,417.783428273801,892.65706830939,845.965198964563
200.678357893327,395.771565631254,840.106722561424,334.276988598554,324.790740778623,861.279339053909,462.44208982042,573.640730284969,716.004909054643,340.02218284783,232.743297458841,470.674954738268,189.034617782979,223.684294311263,817.63128401583,756.542989449558,194.973992184891,318.813702137125,621.451681182891,381.400941874602,501.580777862841,473.98084955333,628.920228186803,221.029966273343,141.391891259042,802.943368625858,225.276007192071,416.041272680688,890.600365021918,849.008576533262
201.216185329423,392.985224279505,837.176385528007,337.561741625198,327.339966085565,864.257641444276,463.65071757342,576.112600560608,712.827309003727,340.135570127413,232.777386847913,471.413243273283,191.494568303744,227.292164807958,817.682351410276,758.107941337701,197.880106955764,316.67751504373,622.744526912925,383.436005316975,503.012238784787,472.229103523358,630.154448634868,219.894942899427,141.015279866014,807.90092969986,224.82323037628,417.672393618325,890.618584149572,846.476912918758
204.817135111458,394.587913928382,835.786613395905,342.631086928577,324.929302229803,863.960909206091,464.998962486537,578.245099251617,706.489506108177,342.234347570143,237.858107369366,474.565970475427,193.025476207427,230.184007790524,817.407254358634,755.391285439898,193.927853169333,315.835190767452,627.384873039922,385.47116831711,504.311079208607,475.203635073425,631.513085767381,225.377621281958,135.48481547444,807.435900418296,225.811492186566,413.583783590979,890.395020213132,845.032893912459
204.188723268851,388.066179421868,834.830647622542,338.187086507139,325.293607340426,862.19751210554,465.893003676918,579.175382823274,710.704874626101,339.348743449547,234.608242144247,471.424630141469,195.723404378145,230.070199804962,821.583171677741,754.612286615033,191.56552305901,313.221788821352,628.863851646602,388.606652236111,508.353556861415,471.88369313053,634.147197664611,221.845258177881,136.802506163433,809.411815300552,225.867945779689,414.170575630354,886.534986429484,841.45153106981
205.226350669661,386.295900925949,833.721515232426,337.101556981309,324.044213407816,862.544136501762,469.811411045422,573.994176688601,713.358860367092,341.330481729768,237.582531736481,473.499696689935,193.222422416308,234.167257257633,816.06534219001,754.624072598812,194.127152873638,313.358471626522,627.225673498782,386.382337264642,506.445704545972,472.353859481333,637.90548271675,222.731094181201,136.541939683766,807.695690164081,224.174725215075,415.678218195788,885.333059567694,842.915574962433
203.722604231516,387.312956190618,831.497369164297,333.726905121184,320.218040288482,857.604395375811,466.583314533398,573.98994837598,710.578810070632,339.473902875962,235.597709838886,472.175023290007,194.453732304423,230.887797572093,813.235042421356,752.170153025784,194.976031011257,312.863569750451,632.229476011149,385.480415226229,506.644532114672,472.197535991409,639.098588210295,223.149807625416,139.933784760732,805.803962042921,227.202141210798,417.210928987896,882.816931638094,842.296107341151
202.439640332312,390.839574140225,830.214415458062,335.718611904668,322.509619426627,855.121515859802,464.340752722623,576.959204911749,711.505773902814,337.929497096215,235.734424663918,474.394988031984,193.214833398999,227.291195145128,813.178725883865,749.145482860708,197.004250034331,312.08925034219,630.130412609309,385.140250860033,508.759162682646,473.924652352724,641.297000233147,224.928292576834,142.562165682707,808.353289078322,224.533716779,418.31763140198,887.713524844237,843.412367469637
203.582632126542,395.023590558748,827.780499851932,335.294126978274,324.61214849278,852.451360397773,463.230390162192,574.095209414476,713.517261288291,336.05421009657,236.815607814108,477.186947659982,189.253385788016,228.041777011858,812.191004126942,754.232695776381,198.977009332982,314.685536276397,624.932648036877,385.6375342631,506.507709000176,479.76758659414,646.487222641959,223.900165064453,138.688883806528,809.265977751966,220.232233990666,415.404710938415,884.936880973978,845.896541178054
204.057861426604,395.674886787291,833.212899518197,334.643084058861,322.746041825075,848.846383024154,459.796540067835,570.424065620693,711.253693027313,336.684641960014,231.943241747374,478.366848682021,193.771558379244,227.170902162153,816.74935842356,752.275137026225,197.346965632834,319.93454424721,625.151139026501,378.021797069957,506.667285762492,479.886542992972,645.512869309178,222.456420868146,144.358338953552,804.530622124873,220.097141446494,418.103811509228,883.080041253824,841.90383430189
202.310986890195,397.539175008899,832.864881925275,333.563384317778,321.901765161164,848.202581909566,461.748736493198,572.17571088028,707.159139198571,339.288428768876,233.749092246755,478.527596818067,192.644014994605,226.677730507602,813.327724528543,751.83708311626,198.033042392231,324.303060268773,626.458911985727,379.348399388531,506.193379118286,481.633301202819,642.64406777336,219.273191765408,147.643196823589,808.075977383622,221.402155119364,418.607777797184,881.174210216157,838.658844924246
