249.163868663481,174.172028157998,399.714386715816,815.536004360746,215.31743881381,902.717318173025,851.656738606229,146.098095320377
251.549856434174,175.793591032162,395.419111116693,823.529571130781,204.51826096795,894.790861576565,851.537345530016,148.39838221565
256.897758396023,174.723232493236,390.754915862881,812.616538854076,207.59635090551,883.972919053346,865.503817866033,157.356008386229
272.596828478691,162.853164083994,384.01660874931,823.922187237518,189.336496112119,883.819016927187,872.228200441151,163.529035964782
273.236895842695,165.780896552088,384.814036298851,828.385655239927,175.200535279082,891.183228093375,854.355698588126,180.863755160851
277.303398776861,165.94501576371,403.089240846109,842.962432637066,187.403737635939,901.210226191009,869.148751067562,187.827906443341
290.698235497456,164.386585547844,407.839898360526,839.023282576776,198.854772873355,904.430502522566,862.386930881747,183.918688013024
279.363889435907,182.481487055618,419.501765745893,844.386358996465,200.706897569164,900.225741797532,857.367335616797,186.316002420892
282.022777181389,180.28052396891,421.877068128068,838.665745198101,202.218402255208,905.754287527158,857.120576988731,171.084333038038
283.975978285295,187.820451705532,417.300355642769,840.672735268195,206.532295791333,905.462840913895,865.252761804247,167.233314807589
271.543913240737,188.088169324952,421.897005773916,854.852404214637,199.655049129528,910.598121419251,872.912826067881,169.833500987216
269.241282346691,181.548540049152,423.150402691551,860.024988370237,199.94508930299,915.582405760472,874.279846807248,177.088465805347
273.397658500893,177.160429225395,427.791880038934,860.721692590469,227.262786858443,931.728619128857,882.677518282806,194.2714986395
267.522011288206,180.292429841578,412.000469441491,863.784726519541,232.820154774827,926.475776794736,888.975099727139,180.551380059036
263.955113709948,170.87637717415,415.920571386794,877.244578431575,220.864370595195,923.876240387898,885.06158251674,193.847810156108
273.480761042057,178.145413946254,428.617633706845,887.410596363793,231.329289530391,917.669202890208,879.905603871495,197.328115660252
287.564623732177,180.669411429417,435.435611931085,878.525946436139,216.716897570299,916.016527235569,866.980289898403,194.215349760692
283.130414461094,185.690325836146,422.107324382799,879.974887956946,210.902558709575,910.564718967823,868.671136078996,188.34543390418
282.946233964704,188.024728186495,432.681819700109,879.693567615564,210.263497441557,907.939485810917,884.36415782952,192.22299902498
291.438414066739,192.521920525831,451.377182135159,882.500901322861,230.483998124267,910.528929914432,886.214025751307,190.373707824492
285.452135463481,200.572440359838,459.960084704847,869.000468818901,231.291163820108,908.526937152956,886.309944599046,193.532681998414
281.135578836462,200.09324090483,468.565435540021,879.917377133989,235.625569382597,899.818424289989,889.360172000013,185.428188979376
274.391610855163,204.064110072762,461.449526858176,878.340700217843,229.068548546537,890.860685418179,900.410371232913,197.321023902161
267.951881008833,201.586390375952,451.900721998861,902.075565677896,225.41914685348,904.565202742176,898.834220278012,196.105356438033
263.085627900918,197.407495500837,451.903142096035,896.163303796457,224.766649762062,901.961156642419,899.135711561059,194.986092693345
253.672131800815,203.662043915579,440.427934720813,890.207157281521,216.682825920997,880.412253754676,901.709291140287,195.891858627804
254.115263007428,205.807115663546,417.37654948219,897.794789820629,207.941644152803,890.421262382133,896.610718475027,191.797871057764
263.979292942102,207.555487242292,426.36903757306,892.080838166409,219.218417345658,894.917140919554,908.804233326221,196.261420806071
261.03152355985,208.115411337099,445.195632237996,884.623366798142,220.654337260533,886.712837686214,917.008566834549,194.866915213076
267.210008193292,209.472587333086,463.733650406654,887.499464625161,212.231265995566,870.09874757643,915.69432851119,189.553821536789
274.944782697541,194.417503751906,464.358799578279,906.291762808134,202.653043006952,857.361799570581,923.198893276503,189.540922417956
272.145739922334,208.455302753752,465.008590232868,908.998081024654,200.763154900285,858.724595817034,927.698844136318,206.36822906924
262.671524357433,214.064811134513,460.019751112233,927.730979763668,206.723630581145,858.487731554416,927.458996267702,191.562296571808
287.84465734531,226.130031397585,452.222059557112,923.458913767054,203.394009829624,857.422981731519,928.573948681411,188.889903849898
291.26418317794,235.230308266683,458.025176375066,916.130291011157,209.517930957163,838.151781557677,940.469909901836,193.725884771764
283.100115682075,233.642906802991,480.3133618019,909.530827104899,202.377959700545,839.21064065244,927.48385427885,209.30099380842
290.834994863122,242.141275322007,488.531568627089,910.102120231649,206.418061256822,830.713096548859,922.481906999473,215.173204508648
287.007035624884,244.109172748979,489.024654439333,899.273586972757,199.210097327111,831.022529403135,921.040722081193,191.162116883225
286.354857445576,232.376611001704,484.571367499415,898.86837140014,199.984997393696,826.043007709977,924.020400912021,187.731490901387
280.197018210572,229.208229166887,495.286974432409,901.195831208397,199.541809755545,823.672761058381,935.647605380504,189.324577690743
