576.712278939002,500.330339748289,791.739259691689,378.154148011623,296.087889197202,276.379146974258,268.286190555016,409.036955230771,893.555869550991,642.502044232151,639.346330124865,591.183949522859,798.354440575289,380.399935511856,781.333336021148,720.801101569862,654.73276280381,849.751676836372,484.732891615568,440.311764291524,856.884232106134,660.375519843395,130.19893621891,428.538880790973,166.191173013635
590.75969980787,503.897606635134,787.024445172461,382.718969392441,297.532440818725,274.359875412197,264.158962268422,411.69799128573,888.265049834285,643.661647892058,642.586949771581,600.940092318497,804.181765504844,388.805139838075,782.414684260165,708.968625491652,649.802033658623,845.321118323427,484.972207462338,432.522221451901,861.627657392857,648.771767860326,135.392418679303,435.018959234213,164.32222277391
584.930982654628,495.291895779889,784.114331540868,377.126576810236,293.383922751909,277.82559693457,266.294212943519,411.351206011499,892.054753681837,635.05006077628,645.619455590651,608.721157119136,806.273977915099,387.745635143008,776.741030974868,719.473856763641,656.034463942533,851.628925031056,491.947637526568,432.458602003687,870.300721515236,663.051765208139,136.842086287796,435.54841519601,172.800658745065
582.664959106134,492.771459726945,784.032057326638,382.319020422722,296.737791044329,272.798994060961,263.409402451904,402.442006014556,902.734208367314,630.735483317278,643.86503071103,611.303026394491,800.898524055763,380.791466342017,779.105521009008,730.190888562235,653.785115183758,857.686555022289,491.260923793547,423.332993719204,879.771230750449,673.210905347285,123.83085762436,441.011518408601,180.336802272486
580.805847978756,499.583044506609,790.873464462915,382.721983386859,302.940543356177,270.124122574385,273.556784846483,400.391173651217,898.970641987114,628.670980892897,641.96329118767,604.119976050469,801.159123509465,382.746008063848,779.177637304693,720.280347171966,645.476851891445,857.842239380157,488.585410723766,417.307281616057,885.239538731043,666.69598673885,117.622257132907,443.631889898842,183.217716743994
578.587361096388,498.159878809392,797.809075919052,374.3689952696,296.150942245823,276.299427037325,270.729830770629,400.436265887882,897.265339413535,640.041324024506,638.879202936857,593.083581568214,799.605024728514,384.673010905453,768.559297481787,728.952299231152,643.931489642666,859.12757864102,493.97363496931,418.2482717491,890.264689072493,677.697565156006,122.67538380966,443.672432737938,176.65641167753
580.373528586949,503.770201662884,804.54823793475,371.362684508824,298.416773841272,271.832338017101,270.282714510126,402.192127926641,891.872417033926,642.231268879885,637.140976080631,602.46089618639,795.414998153138,385.444484171542,772.058207906631,727.605594648449,631.267383536074,870.072296758247,488.254491051974,418.394112264143,884.925981301848,677.290483259632,121.222129391017,449.305526282854,163.211782298949
572.373586268873,507.212114100153,804.922839993038,370.686529144393,299.287842174482,275.106245929229,265.401088944597,397.007782456007,895.145591110271,651.305513907047,640.788707423348,596.504503694509,790.237894556795,388.006316735169,775.003550796216,731.161718834599,640.767131721741,877.263283860755,493.361609595671,421.57393314619,883.631515064216,665.161408805072,123.678039265681,448.177732882585,164.073729346235
576.509036307254,504.205381904084,799.531038786535,380.422627735037,293.436823233185,273.795955110575,259.184601558079,388.139239657332,900.700327150319,649.233884877686,631.367752656217,599.166983353616,783.785526828628,385.653875774987,775.3024665164,732.868636895273,644.565897392703,880.663523153195,500.582711612704,427.540166409961,884.728253337085,670.122258833163,120.567728285879,454.229688789116,162.695597399414
574.008019565798,498.974640481184,797.505531171924,384.404564492651,293.548434940475,269.788476003831,254.864607255279,380.886689557742,905.680562033381,648.051989920779,630.76232355272,603.516168417597,787.055646243862,391.008037910132,774.122801542415,725.847980021319,635.743732931684,882.147289182637,494.813161832121,424.172948688644,891.971241609327,656.397449511828,110.953304448509,452.626583709636,164.883342723238
561.161798324179,503.495497649859,794.948436394677,378.734558861882,294.281923268373,263.344343364047,252.895220822899,373.912980613699,903.234840180491,641.525396000064,632.247608246664,603.994592786095,781.518067038095,394.075269616924,772.5920508084,720.62571093266,635.672807506117,879.774632500218,491.329122002695,419.479367156189,893.420145900609,650.381036877627,113.658595365616,454.628171868344,151.815826662504
559.036625632789,512.308037134958,790.476276856481,377.770703656522,287.545182477299,265.34156909877,252.488904226277,365.790575358885,914.028277168325,637.103008202727,627.944834209242,612.071215214665,785.206909754245,390.500749804702,772.413158144677,714.953639895359,624.718144234169,877.894657950241,487.973784161607,419.160285644339,882.209132328821,662.617560815554,107.598590064257,445.802880913286,146.082251660704
554.472747660292,511.55478601425,784.996347180879,389.866453379592,290.12067981946,271.258314411001,239.092636731948,365.476081637247,917.715189291849,635.209754061824,627.107140375285,617.121201187641,784.177887562289,393.751748315502,766.315117887684,715.314304611964,624.373143989727,883.152529173264,491.77822294407,417.913271114142,883.683951538201,668.473853349672,106.010503009506,448.713096323002,134.31298717657
563.399644074877,510.556043553895,794.372275960649,392.20237847682,290.834283388346,263.937697071147,240.288656832603,364.59669534903,927.656481386884,627.071675808799,632.692669864544,617.56756685939,771.474071645829,401.598129818987,775.571838048927,713.430577337737,619.992945630269,884.832369716242,485.857726117877,422.315197232332,878.579016026173,658.673237730384,100.291924502925,453.286813798085,129.655459403148
575.49122612191,512.678870348729,794.217337854139,400.187370582246,297.645318883831,252.55758053484,231.733659516062,375.137803257221,935.238632763903,613.372718310643,636.525117015678,609.113157324829,771.701345376439,403.358135867597,770.600238134904,722.270656608188,617.178415560201,883.636614311535,483.890032586517,426.205139552735,872.938746323084,658.22770150139,100.498832341104,451.54818073386,134.726610600094
564.846932937397,505.833652057982,792.602281007735,403.10573547448,303.304719766929,251.276465308497,223.416393166959,372.826434848856,941.342736846684,611.70371645167,634.84183440558,603.851191849308,766.933150726243,398.536961654467,765.396210135137,730.165637001543,614.453110808247,879.569543020633,484.274017764258,418.606949003788,870.630309360303,668.653243902543,103.312225204909,440.975462813851,135.296557345071
574.190838466562,514.871569252801,784.576903239321,408.786430483917,314.31977555705,259.871118724588,227.190373911142,371.258190322849,938.354733177591,608.963303126471,631.049651977065,591.889460477109,770.205546524232,386.892802759948,764.281559215912,716.142589363372,611.784577266921,880.135137287936,483.920102865752,409.976700627594,878.522455448135,663.409327530078,110.687318974676,442.713063190281,142.966524570878
582.356735821168,520.144679895672,782.291128529718,397.790185799037,323.131564097105,269.060087132213,222.744775664833,374.61067275526,947.567591785377,597.535324567764,618.529104916622,582.883474499885,771.56914020695,390.867073287396,750.869592408027,724.065364583896,609.165669803548,872.854893248827,474.850215624619,411.440223524562,879.39225933561,662.563405652163,107.488663122586,446.462019314021,141.579929084855
576.703744535005,522.120501054503,786.06557113801,401.034720251981,309.734059049562,257.357166939362,217.639066083017,371.473896759921,948.703233513057,601.338725579353,602.978131735507,591.988533955413,768.14810558761,387.775792504915,755.411599105112,730.547402304766,605.835199744702,872.091164075361,472.944798611662,415.267598493857,879.692813049594,665.727594412153,108.456436994461,451.894141278725,136.172308777089
577.9338148266,524.265845535594,794.303844850941,401.657390794259,305.433758103941,245.951561265644,213.22695818371,365.148640789539,947.418056211845,598.656742753225,599.009298936539,590.595582783963,775.127883217734,377.921599140841,751.354842937355,737.509342280743,603.190932635711,879.65039055099,477.340656153829,413.415492554482,873.198381728386,671.85909644528,110.906819604405,450.178236013318,141.171515443966
568.449699533044,520.799130655743,793.608016569235,397.185825089453,307.112799558783,242.381620750861,214.084550795283,362.011891595943,948.449202897049,598.899672960774,592.663554230141,603.913722818521,783.901376012966,364.680981254675,744.934309439991,742.126004832334,596.653395507503,881.395237059571,476.117691694552,413.888148809128,872.610212334313,679.781313125619,108.611880106393,459.840454980492,133.141986497043
573.816364021812,521.500271804759,797.520999406827,398.856346570692,301.197848296304,230.419300023937,205.9914006128,365.662966922853,954.489711290121,599.583910171523,594.556892679551,604.620606938399,783.261676817569,370.841777916664,743.639452971981,748.12806588597,595.356262533181,871.899167237558,481.968772183272,414.028036089065,878.282077449345,674.52986491931,104.02112009595,458.509231709836,135.834276916328
568.734540076426,526.046227940479,799.283014044969,388.746965126977,299.373071088075,235.092600548476,213.270948548849,363.099511800241,945.524445415771,600.231602307879,590.157479203773,600.332669073245,779.767000632815,369.650409248949,748.321535509736,753.213392141942,596.175451813681,871.025722943423,475.780416844338,411.612758926859,883.980781607846,674.502569494428,115.184341485365,450.081529259917,141.610492535004
559.608412896551,528.495031324895,789.187237947356,390.723555100472,299.380124793459,242.960412722033,210.844338147477,356.401641508855,949.103535784499,606.334924011428,590.476437959349,598.819830896582,771.616663642284,364.509505089768,755.946651679508,757.50616489355,590.271011888714,861.583219763845,467.867371293988,408.899828002975,883.939433973916,678.099698376535,111.02342859435,451.367585378324,137.247852819018
558.001480450106,532.175038732079,790.075276230321,390.001320887178,303.017762142432,240.977356709494,224.517749171778,369.095689782378,955.786204361068,617.436622192554,590.850325636178,596.935274143777,771.453199412478,356.763195685704,756.513794740549,762.367480297071,588.551440655467,856.355542893958,469.951670431183,402.935206472904,882.63205197945,682.439028111418,102.82091410501,458.698921525963,129.234393370932
554.876361375949,534.222115933958,792.75263425985,403.745853356881,297.45501084449,232.102652660231,229.010647857252,379.667279637218,949.742527180775,618.326984367514,594.563622426444,595.334854310782,767.13451269846,354.393180047184,762.188966722142,768.755111298502,589.203984660174,855.404981187758,479.382850373476,402.392652190361,877.629157898908,674.879912713915,103.506913556396,461.95962871813,131.688161224041
