435.204600379787,238.199634747734,663.231754454663,755.49899812156,851.060246958013,607.275020966838,208.493615967425
437.515997117418,241.399310309536,659.909377488022,755.89358682974,854.542312727034,604.795785318573,210.744141876115
438.071677899153,240.302700057892,659.555912943457,749.889283566914,849.829287344986,603.318183588542,207.053322750373
438.818354933106,244.071028335172,656.71474047801,747.193184239796,850.002035023418,601.153478233638,211.998572676681
444.95635481583,243.998111256068,658.28603008596,751.748906159766,848.329516939949,597.250323630097,211.209211925665
447.932141996264,240.360945199765,663.678893352148,749.553961175699,845.292320335527,595.854111793414,211.278411819102
448.627610761755,233.287707710782,664.408558267149,754.555032569119,840.874885894434,591.614013920443,216.247707503157
444.535728687791,229.200076212019,657.642852159949,751.975964930775,839.046861713143,589.796702912506,220.346819543932
446.915596895949,220.47328046182,663.583982166225,750.551950466913,834.556602191715,585.215058921516,218.174003466013
455.030079282679,222.712862121515,667.593865363774,753.893741565599,829.414061586745,587.14897976204,215.492810006604
461.31805338278,222.680860034632,666.44661229996,756.823451175379,830.445827656708,588.895985324478,218.619620030009
456.20163259874,221.146961321908,668.189119604123,751.384705802566,829.55977451081,584.765139539208,219.738381083673
457.901230010962,215.637084393438,664.455993679517,745.337695373584,832.770153637522,581.813845145076,219.814485261016
455.093932416025,214.164400371221,668.861209066686,744.739466691133,833.830979851317,583.496040292567,217.195113472053
447.476425935389,214.49776647168,676.773736697305,743.025666948943,833.762870631789,580.671969017627,219.707357531855
453.234355350536,212.498452311059,676.795898948853,743.663170566042,834.343445825536,580.197243801719,219.181247047875
448.421980043903,214.096005766453,672.014298697262,742.371978365037,837.816900737994,582.69221670719,223.775766325833
439.721884011704,207.43895231868,670.634295535888,738.069432914077,846.055109277393,586.362804017416,229.936745607762
437.89860859426,213.307610048247,672.766757225286,732.187827432112,850.753776049124,593.386059793431,225.156054405552
441.413613875162,212.193877366713,674.538588448225,727.246873049818,850.195207434877,593.070976038519,229.513612008126
440.160512232584,210.826688595963,676.960875799501,725.072778679853,850.70612426485,587.404902428509,235.664502815474
440.357303682286,205.230619432212,685.146511096176,724.842716462403,851.922148391194,582.155074799513,237.815007369723
440.224382207825,210.735908048584,685.255404766594,726.812394119361,858.733352810855,572.3985727847,244.335370485948
435.011515725088,210.789260785731,676.076708547007,727.243463946516,863.008272445733,571.582693838859,246.347335363467
432.533901076776,210.119866594675,673.323421137465,729.872231876734,860.073423626607,574.842112300578,249.115295608798
426.186298117225,214.866618469217,670.094868108015,720.157319772251,860.9241359684,577.442097738383,249.216329638027
429.092711878313,207.099968044627,669.548058699041,724.964831648578,860.346511674247,579.774390965212,255.389191537984
441.135399379433,198.285628347156,674.767726118638,722.855319977296,861.780342462929,573.394718725909,257.895843324218
442.448045669991,196.873619992678,675.073681091511,722.89188113686,864.055487703425,578.746463365879,254.676969994915
442.909945270711,198.822890133981,679.953611653038,721.042763585598,863.605377974775,583.092520675735,255.690670939196
444.113766998897,198.454284239843,680.579025307226,728.28541739554,863.376885888123,576.423518629449,256.523351242487
438.46950705294,198.933937558167,680.626803748883,730.755327436881,862.551459624703,577.09687571287,254.901310348611
438.600688440386,198.575659546814,677.630148421353,739.233379366899,858.914602730112,573.724603946143,253.304089350459
442.222604906941,197.451301654225,681.685333110827,744.140208010708,850.721274536539,570.732454385818,246.132223824026
437.826938000603,192.724317137511,677.778844756952,748.931151008619,850.75798933952,570.345184882498,244.998191053419
439.854270215723,182.122973571164,675.409213246059,752.468744584435,850.383297676152,570.457159084326,247.00251289848
438.874497686607,185.151312888749,669.470441036533,748.668664598273,848.182087744726,573.032339492629,246.393206113325
443.856600598531,179.509164100542,681.060656929363,748.195555412448,838.509620318408,581.066539300218,249.040854369931
439.934381579477,182.360199144177,682.933208570991,754.762146914106,838.443049896145,583.972399248594,249.17256799207
442.249515059666,179.314013717312,679.943216899051,752.94523476583,838.998072591155,586.231423131773,250.632161943929
